,model,balanced_score,n_samples,trial_num,win_rate,scenario
1,AlephAlpha_luminous-extended,0.7530718954248365,20,1,0.6111111111111112,narrative_qa
2,AlephAlpha_luminous-supreme,0.8660971055088702,20,1,0.7777777777777778,narrative_qa
3,ai21_j1-grande,0.9006209150326796,20,1,0.8333333333333334,narrative_qa
4,ai21_j1-grande-v2-beta,0.9243464052287582,20,1,0.9722222222222222,narrative_qa
5,ai21_j1-jumbo,0.8456209150326798,20,1,0.6944444444444444,narrative_qa
6,ai21_j1-large,0.4786939531057178,20,1,0.3888888888888889,narrative_qa
7,anthropic_stanford-online-all-v4-s3,0.8474174518292166,20,1,0.7222222222222222,narrative_qa
8,cohere_command-medium-beta,0.912742127153892,20,1,0.9166666666666666,narrative_qa
9,cohere_command-xlarge-beta,0.911811391223156,20,1,0.8888888888888888,narrative_qa
10,cohere_large-20220720,0.5051895326895327,20,1,0.4722222222222222,narrative_qa
11,cohere_medium-20220720,0.2220588235294117,20,1,0.25,narrative_qa
12,cohere_medium-20221108,0.5042406204906205,20,1,0.4444444444444444,narrative_qa
13,cohere_small-20220720,0.0701590386372994,20,1,0.08333333333333333,narrative_qa
14,cohere_xlarge-20220609,0.6735375816993464,20,1,0.5833333333333334,narrative_qa
15,cohere_xlarge-20221108,0.7793674136321196,20,1,0.6666666666666666,narrative_qa
16,microsoft_TNLGv2_530B,0.9201447245564892,20,1,0.9444444444444444,narrative_qa
17,microsoft_TNLGv2_7B,0.4894047619047619,20,1,0.4166666666666667,narrative_qa
18,openai_ada,0.1128030303030303,20,1,0.1111111111111111,narrative_qa
19,openai_babbage,0.1440266106442577,20,1,0.19444444444444445,narrative_qa
20,openai_curie,0.3782936507936508,20,1,0.3333333333333333,narrative_qa
21,openai_davinci,0.8651447245564892,20,1,0.75,narrative_qa
22,openai_text-ada-001,0.064991789819376,20,1,0.05555555555555555,narrative_qa
23,openai_text-babbage-001,0.1643611527569548,20,1,0.2222222222222222,narrative_qa
24,openai_text-curie-001,0.4485574229691876,20,1,0.3611111111111111,narrative_qa
25,openai_text-davinci-002,0.9606209150326798,20,1,1.0,narrative_qa
26,openai_text-davinci-003,0.9090336134453784,20,1,0.8611111111111112,narrative_qa
27,together_bloom,0.6270160884866767,20,1,0.5555555555555556,narrative_qa
28,together_glm,0.8789542483660131,20,1,0.8055555555555556,narrative_qa
29,together_gpt-j-6b,0.3414285714285714,20,1,0.3055555555555556,narrative_qa
30,together_gpt-neox-20b,0.6199801587301588,20,1,0.5277777777777778,narrative_qa
31,together_opt-175b,0.763968253968254,20,1,0.6388888888888888,narrative_qa
32,together_opt-66b,0.6035268979386627,20,1,0.5,narrative_qa
33,together_t0pp,0.1341902616902617,20,1,0.1388888888888889,narrative_qa
34,together_t5-11b,0.0198809523809523,20,1,0.0,narrative_qa
35,together_ul2,0.0277793535180675,20,1,0.027777777777777776,narrative_qa
36,together_yalm,0.1397638326585694,20,1,0.16666666666666666,narrative_qa
0,AlephAlpha_luminous-base,0.3037896825396825,20,2,0.2777777777777778,narrative_qa
1,AlephAlpha_luminous-extended,0.7530718954248365,20,2,0.6111111111111112,narrative_qa
2,AlephAlpha_luminous-supreme,0.8660971055088702,20,2,0.7777777777777778,narrative_qa
3,ai21_j1-grande,0.9006209150326796,20,2,0.8333333333333334,narrative_qa
4,ai21_j1-grande-v2-beta,0.9243464052287582,20,2,0.9722222222222222,narrative_qa
5,ai21_j1-jumbo,0.8456209150326798,20,2,0.6944444444444444,narrative_qa
6,ai21_j1-large,0.4786939531057178,20,2,0.3888888888888889,narrative_qa
7,anthropic_stanford-online-all-v4-s3,0.8474174518292166,20,2,0.7222222222222222,narrative_qa
8,cohere_command-medium-beta,0.912742127153892,20,2,0.9166666666666666,narrative_qa
9,cohere_command-xlarge-beta,0.911811391223156,20,2,0.8888888888888888,narrative_qa
10,cohere_large-20220720,0.5051895326895327,20,2,0.4722222222222222,narrative_qa
11,cohere_medium-20220720,0.2220588235294117,20,2,0.25,narrative_qa
12,cohere_medium-20221108,0.5042406204906205,20,2,0.4444444444444444,narrative_qa
13,cohere_small-20220720,0.0701590386372994,20,2,0.08333333333333333,narrative_qa
14,cohere_xlarge-20220609,0.6735375816993464,20,2,0.5833333333333334,narrative_qa
15,cohere_xlarge-20221108,0.7793674136321196,20,2,0.6666666666666666,narrative_qa
16,microsoft_TNLGv2_530B,0.9201447245564892,20,2,0.9444444444444444,narrative_qa
17,microsoft_TNLGv2_7B,0.4894047619047619,20,2,0.4166666666666667,narrative_qa
18,openai_ada,0.1128030303030303,20,2,0.1111111111111111,narrative_qa
19,openai_babbage,0.1440266106442577,20,2,0.19444444444444445,narrative_qa
20,openai_curie,0.3782936507936508,20,2,0.3333333333333333,narrative_qa
21,openai_davinci,0.8651447245564892,20,2,0.75,narrative_qa
22,openai_text-ada-001,0.064991789819376,20,2,0.05555555555555555,narrative_qa
23,openai_text-babbage-001,0.1643611527569548,20,2,0.2222222222222222,narrative_qa
24,openai_text-curie-001,0.4485574229691876,20,2,0.3611111111111111,narrative_qa
25,openai_text-davinci-002,0.9606209150326798,20,2,1.0,narrative_qa
26,openai_text-davinci-003,0.9090336134453784,20,2,0.8611111111111112,narrative_qa
27,together_bloom,0.6270160884866767,20,2,0.5555555555555556,narrative_qa
28,together_glm,0.8789542483660131,20,2,0.8055555555555556,narrative_qa
29,together_gpt-j-6b,0.3414285714285714,20,2,0.3055555555555556,narrative_qa
30,together_gpt-neox-20b,0.6199801587301588,20,2,0.5277777777777778,narrative_qa
31,together_opt-175b,0.763968253968254,20,2,0.6388888888888888,narrative_qa
32,together_opt-66b,0.6035268979386627,20,2,0.5,narrative_qa
33,together_t0pp,0.1341902616902617,20,2,0.1388888888888889,narrative_qa
34,together_t5-11b,0.0198809523809523,20,2,0.0,narrative_qa
35,together_ul2,0.0277793535180675,20,2,0.027777777777777776,narrative_qa
36,together_yalm,0.1397638326585694,20,2,0.16666666666666666,narrative_qa
0,AlephAlpha_luminous-base,0.3037896825396825,20,3,0.2777777777777778,narrative_qa
1,AlephAlpha_luminous-extended,0.7530718954248365,20,3,0.6111111111111112,narrative_qa
2,AlephAlpha_luminous-supreme,0.8660971055088702,20,3,0.7777777777777778,narrative_qa
3,ai21_j1-grande,0.9006209150326796,20,3,0.8333333333333334,narrative_qa
4,ai21_j1-grande-v2-beta,0.9243464052287582,20,3,0.9722222222222222,narrative_qa
5,ai21_j1-jumbo,0.8456209150326798,20,3,0.6944444444444444,narrative_qa
6,ai21_j1-large,0.4786939531057178,20,3,0.3888888888888889,narrative_qa
7,anthropic_stanford-online-all-v4-s3,0.8474174518292166,20,3,0.7222222222222222,narrative_qa
8,cohere_command-medium-beta,0.912742127153892,20,3,0.9166666666666666,narrative_qa
9,cohere_command-xlarge-beta,0.911811391223156,20,3,0.8888888888888888,narrative_qa
10,cohere_large-20220720,0.5051895326895327,20,3,0.4722222222222222,narrative_qa
11,cohere_medium-20220720,0.2220588235294117,20,3,0.25,narrative_qa
12,cohere_medium-20221108,0.5042406204906205,20,3,0.4444444444444444,narrative_qa
13,cohere_small-20220720,0.0701590386372994,20,3,0.08333333333333333,narrative_qa
14,cohere_xlarge-20220609,0.6735375816993464,20,3,0.5833333333333334,narrative_qa
15,cohere_xlarge-20221108,0.7793674136321196,20,3,0.6666666666666666,narrative_qa
16,microsoft_TNLGv2_530B,0.9201447245564892,20,3,0.9444444444444444,narrative_qa
17,microsoft_TNLGv2_7B,0.4894047619047619,20,3,0.4166666666666667,narrative_qa
18,openai_ada,0.1128030303030303,20,3,0.1111111111111111,narrative_qa
19,openai_babbage,0.1440266106442577,20,3,0.19444444444444445,narrative_qa
20,openai_curie,0.3782936507936508,20,3,0.3333333333333333,narrative_qa
21,openai_davinci,0.8651447245564892,20,3,0.75,narrative_qa
22,openai_text-ada-001,0.064991789819376,20,3,0.05555555555555555,narrative_qa
23,openai_text-babbage-001,0.1643611527569548,20,3,0.2222222222222222,narrative_qa
24,openai_text-curie-001,0.4485574229691876,20,3,0.3611111111111111,narrative_qa
25,openai_text-davinci-002,0.9606209150326798,20,3,1.0,narrative_qa
26,openai_text-davinci-003,0.9090336134453784,20,3,0.8611111111111112,narrative_qa
27,together_bloom,0.6270160884866767,20,3,0.5555555555555556,narrative_qa
28,together_glm,0.8789542483660131,20,3,0.8055555555555556,narrative_qa
29,together_gpt-j-6b,0.3414285714285714,20,3,0.3055555555555556,narrative_qa
30,together_gpt-neox-20b,0.6199801587301588,20,3,0.5277777777777778,narrative_qa
31,together_opt-175b,0.763968253968254,20,3,0.6388888888888888,narrative_qa
32,together_opt-66b,0.6035268979386627,20,3,0.5,narrative_qa
33,together_t0pp,0.1341902616902617,20,3,0.1388888888888889,narrative_qa
34,together_t5-11b,0.0198809523809523,20,3,0.0,narrative_qa
35,together_ul2,0.0277793535180675,20,3,0.027777777777777776,narrative_qa
36,together_yalm,0.1397638326585694,20,3,0.16666666666666666,narrative_qa
0,AlephAlpha_luminous-base,0.3037896825396825,20,4,0.2777777777777778,narrative_qa
1,AlephAlpha_luminous-extended,0.7530718954248365,20,4,0.6111111111111112,narrative_qa
2,AlephAlpha_luminous-supreme,0.8660971055088702,20,4,0.7777777777777778,narrative_qa
3,ai21_j1-grande,0.9006209150326796,20,4,0.8333333333333334,narrative_qa
4,ai21_j1-grande-v2-beta,0.9243464052287582,20,4,0.9722222222222222,narrative_qa
5,ai21_j1-jumbo,0.8456209150326798,20,4,0.6944444444444444,narrative_qa
6,ai21_j1-large,0.4786939531057178,20,4,0.3888888888888889,narrative_qa
7,anthropic_stanford-online-all-v4-s3,0.8474174518292166,20,4,0.7222222222222222,narrative_qa
8,cohere_command-medium-beta,0.912742127153892,20,4,0.9166666666666666,narrative_qa
9,cohere_command-xlarge-beta,0.911811391223156,20,4,0.8888888888888888,narrative_qa
10,cohere_large-20220720,0.5051895326895327,20,4,0.4722222222222222,narrative_qa
11,cohere_medium-20220720,0.2220588235294117,20,4,0.25,narrative_qa
12,cohere_medium-20221108,0.5042406204906205,20,4,0.4444444444444444,narrative_qa
13,cohere_small-20220720,0.0701590386372994,20,4,0.08333333333333333,narrative_qa
14,cohere_xlarge-20220609,0.6735375816993464,20,4,0.5833333333333334,narrative_qa
15,cohere_xlarge-20221108,0.7793674136321196,20,4,0.6666666666666666,narrative_qa
16,microsoft_TNLGv2_530B,0.9201447245564892,20,4,0.9444444444444444,narrative_qa
17,microsoft_TNLGv2_7B,0.4894047619047619,20,4,0.4166666666666667,narrative_qa
18,openai_ada,0.1128030303030303,20,4,0.1111111111111111,narrative_qa
19,openai_babbage,0.1440266106442577,20,4,0.19444444444444445,narrative_qa
20,openai_curie,0.3782936507936508,20,4,0.3333333333333333,narrative_qa
21,openai_davinci,0.8651447245564892,20,4,0.75,narrative_qa
22,openai_text-ada-001,0.064991789819376,20,4,0.05555555555555555,narrative_qa
23,openai_text-babbage-001,0.1643611527569548,20,4,0.2222222222222222,narrative_qa
24,openai_text-curie-001,0.4485574229691876,20,4,0.3611111111111111,narrative_qa
25,openai_text-davinci-002,0.9606209150326798,20,4,1.0,narrative_qa
26,openai_text-davinci-003,0.9090336134453784,20,4,0.8611111111111112,narrative_qa
27,together_bloom,0.6270160884866767,20,4,0.5555555555555556,narrative_qa
28,together_glm,0.8789542483660131,20,4,0.8055555555555556,narrative_qa
29,together_gpt-j-6b,0.3414285714285714,20,4,0.3055555555555556,narrative_qa
30,together_gpt-neox-20b,0.6199801587301588,20,4,0.5277777777777778,narrative_qa
31,together_opt-175b,0.763968253968254,20,4,0.6388888888888888,narrative_qa
32,together_opt-66b,0.6035268979386627,20,4,0.5,narrative_qa
33,together_t0pp,0.1341902616902617,20,4,0.1388888888888889,narrative_qa
34,together_t5-11b,0.0198809523809523,20,4,0.0,narrative_qa
35,together_ul2,0.0277793535180675,20,4,0.027777777777777776,narrative_qa
36,together_yalm,0.1397638326585694,20,4,0.16666666666666666,narrative_qa
0,AlephAlpha_luminous-base,0.3037896825396825,20,5,0.2777777777777778,narrative_qa
1,AlephAlpha_luminous-extended,0.7530718954248365,20,5,0.6111111111111112,narrative_qa
2,AlephAlpha_luminous-supreme,0.8660971055088702,20,5,0.7777777777777778,narrative_qa
3,ai21_j1-grande,0.9006209150326796,20,5,0.8333333333333334,narrative_qa
4,ai21_j1-grande-v2-beta,0.9243464052287582,20,5,0.9722222222222222,narrative_qa
5,ai21_j1-jumbo,0.8456209150326798,20,5,0.6944444444444444,narrative_qa
6,ai21_j1-large,0.4786939531057178,20,5,0.3888888888888889,narrative_qa
7,anthropic_stanford-online-all-v4-s3,0.8474174518292166,20,5,0.7222222222222222,narrative_qa
8,cohere_command-medium-beta,0.912742127153892,20,5,0.9166666666666666,narrative_qa
9,cohere_command-xlarge-beta,0.911811391223156,20,5,0.8888888888888888,narrative_qa
10,cohere_large-20220720,0.5051895326895327,20,5,0.4722222222222222,narrative_qa
11,cohere_medium-20220720,0.2220588235294117,20,5,0.25,narrative_qa
12,cohere_medium-20221108,0.5042406204906205,20,5,0.4444444444444444,narrative_qa
13,cohere_small-20220720,0.0701590386372994,20,5,0.08333333333333333,narrative_qa
14,cohere_xlarge-20220609,0.6735375816993464,20,5,0.5833333333333334,narrative_qa
15,cohere_xlarge-20221108,0.7793674136321196,20,5,0.6666666666666666,narrative_qa
16,microsoft_TNLGv2_530B,0.9201447245564892,20,5,0.9444444444444444,narrative_qa
17,microsoft_TNLGv2_7B,0.4894047619047619,20,5,0.4166666666666667,narrative_qa
18,openai_ada,0.1128030303030303,20,5,0.1111111111111111,narrative_qa
19,openai_babbage,0.1440266106442577,20,5,0.19444444444444445,narrative_qa
20,openai_curie,0.3782936507936508,20,5,0.3333333333333333,narrative_qa
21,openai_davinci,0.8651447245564892,20,5,0.75,narrative_qa
22,openai_text-ada-001,0.064991789819376,20,5,0.05555555555555555,narrative_qa
23,openai_text-babbage-001,0.1643611527569548,20,5,0.2222222222222222,narrative_qa
24,openai_text-curie-001,0.4485574229691876,20,5,0.3611111111111111,narrative_qa
25,openai_text-davinci-002,0.9606209150326798,20,5,1.0,narrative_qa
26,openai_text-davinci-003,0.9090336134453784,20,5,0.8611111111111112,narrative_qa
27,together_bloom,0.6270160884866767,20,5,0.5555555555555556,narrative_qa
28,together_glm,0.8789542483660131,20,5,0.8055555555555556,narrative_qa
29,together_gpt-j-6b,0.3414285714285714,20,5,0.3055555555555556,narrative_qa
30,together_gpt-neox-20b,0.6199801587301588,20,5,0.5277777777777778,narrative_qa
31,together_opt-175b,0.763968253968254,20,5,0.6388888888888888,narrative_qa
32,together_opt-66b,0.6035268979386627,20,5,0.5,narrative_qa
33,together_t0pp,0.1341902616902617,20,5,0.1388888888888889,narrative_qa
34,together_t5-11b,0.0198809523809523,20,5,0.0,narrative_qa
35,together_ul2,0.0277793535180675,20,5,0.027777777777777776,narrative_qa
36,together_yalm,0.1397638326585694,20,5,0.16666666666666666,narrative_qa
0,AlephAlpha_luminous-base,0.3037896825396825,20,6,0.2777777777777778,narrative_qa
1,AlephAlpha_luminous-extended,0.7530718954248365,20,6,0.6111111111111112,narrative_qa
2,AlephAlpha_luminous-supreme,0.8660971055088702,20,6,0.7777777777777778,narrative_qa
3,ai21_j1-grande,0.9006209150326796,20,6,0.8333333333333334,narrative_qa
4,ai21_j1-grande-v2-beta,0.9243464052287582,20,6,0.9722222222222222,narrative_qa
5,ai21_j1-jumbo,0.8456209150326798,20,6,0.6944444444444444,narrative_qa
6,ai21_j1-large,0.4786939531057178,20,6,0.3888888888888889,narrative_qa
7,anthropic_stanford-online-all-v4-s3,0.8474174518292166,20,6,0.7222222222222222,narrative_qa
8,cohere_command-medium-beta,0.912742127153892,20,6,0.9166666666666666,narrative_qa
9,cohere_command-xlarge-beta,0.911811391223156,20,6,0.8888888888888888,narrative_qa
10,cohere_large-20220720,0.5051895326895327,20,6,0.4722222222222222,narrative_qa
11,cohere_medium-20220720,0.2220588235294117,20,6,0.25,narrative_qa
12,cohere_medium-20221108,0.5042406204906205,20,6,0.4444444444444444,narrative_qa
13,cohere_small-20220720,0.0701590386372994,20,6,0.08333333333333333,narrative_qa
14,cohere_xlarge-20220609,0.6735375816993464,20,6,0.5833333333333334,narrative_qa
15,cohere_xlarge-20221108,0.7793674136321196,20,6,0.6666666666666666,narrative_qa
16,microsoft_TNLGv2_530B,0.9201447245564892,20,6,0.9444444444444444,narrative_qa
17,microsoft_TNLGv2_7B,0.4894047619047619,20,6,0.4166666666666667,narrative_qa
18,openai_ada,0.1128030303030303,20,6,0.1111111111111111,narrative_qa
19,openai_babbage,0.1440266106442577,20,6,0.19444444444444445,narrative_qa
20,openai_curie,0.3782936507936508,20,6,0.3333333333333333,narrative_qa
21,openai_davinci,0.8651447245564892,20,6,0.75,narrative_qa
22,openai_text-ada-001,0.064991789819376,20,6,0.05555555555555555,narrative_qa
23,openai_text-babbage-001,0.1643611527569548,20,6,0.2222222222222222,narrative_qa
24,openai_text-curie-001,0.4485574229691876,20,6,0.3611111111111111,narrative_qa
25,openai_text-davinci-002,0.9606209150326798,20,6,1.0,narrative_qa
26,openai_text-davinci-003,0.9090336134453784,20,6,0.8611111111111112,narrative_qa
27,together_bloom,0.6270160884866767,20,6,0.5555555555555556,narrative_qa
28,together_glm,0.8789542483660131,20,6,0.8055555555555556,narrative_qa
29,together_gpt-j-6b,0.3414285714285714,20,6,0.3055555555555556,narrative_qa
30,together_gpt-neox-20b,0.6199801587301588,20,6,0.5277777777777778,narrative_qa
31,together_opt-175b,0.763968253968254,20,6,0.6388888888888888,narrative_qa
32,together_opt-66b,0.6035268979386627,20,6,0.5,narrative_qa
33,together_t0pp,0.1341902616902617,20,6,0.1388888888888889,narrative_qa
34,together_t5-11b,0.0198809523809523,20,6,0.0,narrative_qa
35,together_ul2,0.0277793535180675,20,6,0.027777777777777776,narrative_qa
36,together_yalm,0.1397638326585694,20,6,0.16666666666666666,narrative_qa
0,AlephAlpha_luminous-base,0.3037896825396825,20,7,0.2777777777777778,narrative_qa
1,AlephAlpha_luminous-extended,0.7530718954248365,20,7,0.6111111111111112,narrative_qa
2,AlephAlpha_luminous-supreme,0.8660971055088702,20,7,0.7777777777777778,narrative_qa
3,ai21_j1-grande,0.9006209150326796,20,7,0.8333333333333334,narrative_qa
4,ai21_j1-grande-v2-beta,0.9243464052287582,20,7,0.9722222222222222,narrative_qa
5,ai21_j1-jumbo,0.8456209150326798,20,7,0.6944444444444444,narrative_qa
6,ai21_j1-large,0.4786939531057178,20,7,0.3888888888888889,narrative_qa
7,anthropic_stanford-online-all-v4-s3,0.8474174518292166,20,7,0.7222222222222222,narrative_qa
8,cohere_command-medium-beta,0.912742127153892,20,7,0.9166666666666666,narrative_qa
9,cohere_command-xlarge-beta,0.911811391223156,20,7,0.8888888888888888,narrative_qa
10,cohere_large-20220720,0.5051895326895327,20,7,0.4722222222222222,narrative_qa
11,cohere_medium-20220720,0.2220588235294117,20,7,0.25,narrative_qa
12,cohere_medium-20221108,0.5042406204906205,20,7,0.4444444444444444,narrative_qa
13,cohere_small-20220720,0.0701590386372994,20,7,0.08333333333333333,narrative_qa
14,cohere_xlarge-20220609,0.6735375816993464,20,7,0.5833333333333334,narrative_qa
15,cohere_xlarge-20221108,0.7793674136321196,20,7,0.6666666666666666,narrative_qa
16,microsoft_TNLGv2_530B,0.9201447245564892,20,7,0.9444444444444444,narrative_qa
17,microsoft_TNLGv2_7B,0.4894047619047619,20,7,0.4166666666666667,narrative_qa
18,openai_ada,0.1128030303030303,20,7,0.1111111111111111,narrative_qa
19,openai_babbage,0.1440266106442577,20,7,0.19444444444444445,narrative_qa
20,openai_curie,0.3782936507936508,20,7,0.3333333333333333,narrative_qa
21,openai_davinci,0.8651447245564892,20,7,0.75,narrative_qa
22,openai_text-ada-001,0.064991789819376,20,7,0.05555555555555555,narrative_qa
23,openai_text-babbage-001,0.1643611527569548,20,7,0.2222222222222222,narrative_qa
24,openai_text-curie-001,0.4485574229691876,20,7,0.3611111111111111,narrative_qa
25,openai_text-davinci-002,0.9606209150326798,20,7,1.0,narrative_qa
26,openai_text-davinci-003,0.9090336134453784,20,7,0.8611111111111112,narrative_qa
27,together_bloom,0.6270160884866767,20,7,0.5555555555555556,narrative_qa
28,together_glm,0.8789542483660131,20,7,0.8055555555555556,narrative_qa
29,together_gpt-j-6b,0.3414285714285714,20,7,0.3055555555555556,narrative_qa
30,together_gpt-neox-20b,0.6199801587301588,20,7,0.5277777777777778,narrative_qa
31,together_opt-175b,0.763968253968254,20,7,0.6388888888888888,narrative_qa
32,together_opt-66b,0.6035268979386627,20,7,0.5,narrative_qa
33,together_t0pp,0.1341902616902617,20,7,0.1388888888888889,narrative_qa
34,together_t5-11b,0.0198809523809523,20,7,0.0,narrative_qa
35,together_ul2,0.0277793535180675,20,7,0.027777777777777776,narrative_qa
36,together_yalm,0.1397638326585694,20,7,0.16666666666666666,narrative_qa
0,AlephAlpha_luminous-base,0.3037896825396825,20,8,0.2777777777777778,narrative_qa
1,AlephAlpha_luminous-extended,0.7530718954248365,20,8,0.6111111111111112,narrative_qa
2,AlephAlpha_luminous-supreme,0.8660971055088702,20,8,0.7777777777777778,narrative_qa
3,ai21_j1-grande,0.9006209150326796,20,8,0.8333333333333334,narrative_qa
4,ai21_j1-grande-v2-beta,0.9243464052287582,20,8,0.9722222222222222,narrative_qa
5,ai21_j1-jumbo,0.8456209150326798,20,8,0.6944444444444444,narrative_qa
6,ai21_j1-large,0.4786939531057178,20,8,0.3888888888888889,narrative_qa
7,anthropic_stanford-online-all-v4-s3,0.8474174518292166,20,8,0.7222222222222222,narrative_qa
8,cohere_command-medium-beta,0.912742127153892,20,8,0.9166666666666666,narrative_qa
9,cohere_command-xlarge-beta,0.911811391223156,20,8,0.8888888888888888,narrative_qa
10,cohere_large-20220720,0.5051895326895327,20,8,0.4722222222222222,narrative_qa
11,cohere_medium-20220720,0.2220588235294117,20,8,0.25,narrative_qa
12,cohere_medium-20221108,0.5042406204906205,20,8,0.4444444444444444,narrative_qa
13,cohere_small-20220720,0.0701590386372994,20,8,0.08333333333333333,narrative_qa
14,cohere_xlarge-20220609,0.6735375816993464,20,8,0.5833333333333334,narrative_qa
15,cohere_xlarge-20221108,0.7793674136321196,20,8,0.6666666666666666,narrative_qa
16,microsoft_TNLGv2_530B,0.9201447245564892,20,8,0.9444444444444444,narrative_qa
17,microsoft_TNLGv2_7B,0.4894047619047619,20,8,0.4166666666666667,narrative_qa
18,openai_ada,0.1128030303030303,20,8,0.1111111111111111,narrative_qa
19,openai_babbage,0.1440266106442577,20,8,0.19444444444444445,narrative_qa
20,openai_curie,0.3782936507936508,20,8,0.3333333333333333,narrative_qa
21,openai_davinci,0.8651447245564892,20,8,0.75,narrative_qa
22,openai_text-ada-001,0.064991789819376,20,8,0.05555555555555555,narrative_qa
23,openai_text-babbage-001,0.1643611527569548,20,8,0.2222222222222222,narrative_qa
24,openai_text-curie-001,0.4485574229691876,20,8,0.3611111111111111,narrative_qa
25,openai_text-davinci-002,0.9606209150326798,20,8,1.0,narrative_qa
26,openai_text-davinci-003,0.9090336134453784,20,8,0.8611111111111112,narrative_qa
27,together_bloom,0.6270160884866767,20,8,0.5555555555555556,narrative_qa
28,together_glm,0.8789542483660131,20,8,0.8055555555555556,narrative_qa
29,together_gpt-j-6b,0.3414285714285714,20,8,0.3055555555555556,narrative_qa
30,together_gpt-neox-20b,0.6199801587301588,20,8,0.5277777777777778,narrative_qa
31,together_opt-175b,0.763968253968254,20,8,0.6388888888888888,narrative_qa
32,together_opt-66b,0.6035268979386627,20,8,0.5,narrative_qa
33,together_t0pp,0.1341902616902617,20,8,0.1388888888888889,narrative_qa
34,together_t5-11b,0.0198809523809523,20,8,0.0,narrative_qa
35,together_ul2,0.0277793535180675,20,8,0.027777777777777776,narrative_qa
36,together_yalm,0.1397638326585694,20,8,0.16666666666666666,narrative_qa
0,AlephAlpha_luminous-base,0.3037896825396825,20,9,0.2777777777777778,narrative_qa
1,AlephAlpha_luminous-extended,0.7530718954248365,20,9,0.6111111111111112,narrative_qa
2,AlephAlpha_luminous-supreme,0.8660971055088702,20,9,0.7777777777777778,narrative_qa
3,ai21_j1-grande,0.9006209150326796,20,9,0.8333333333333334,narrative_qa
4,ai21_j1-grande-v2-beta,0.9243464052287582,20,9,0.9722222222222222,narrative_qa
5,ai21_j1-jumbo,0.8456209150326798,20,9,0.6944444444444444,narrative_qa
6,ai21_j1-large,0.4786939531057178,20,9,0.3888888888888889,narrative_qa
7,anthropic_stanford-online-all-v4-s3,0.8474174518292166,20,9,0.7222222222222222,narrative_qa
