,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,AlephAlpha_luminous-base,0.6855847202409256,700,1,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2165192582025677,700,1,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6855847202409256,700,1,0.5277777777777778,civil_comments
3,ai21_j1-grande,0.3828873038516405,700,1,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.358625297194484,700,1,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022734189253447,700,1,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4036833095577745,700,1,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7225553970518307,700,1,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.8037704866064352,700,1,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7907200824219369,700,1,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6527635124425424,700,1,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7729182120779838,700,1,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120252020922491,700,1,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027825328895229,700,1,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869828815977175,700,1,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2384705975590426,700,1,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999627516246632,700,1,0.8611111111111112,civil_comments
17,microsoft_TNLGv2_7B,0.5547608178792202,700,1,0.4166666666666667,civil_comments
18,openai_ada,0.1584813758123315,700,1,0.2222222222222222,civil_comments
19,openai_babbage,0.1019405611031859,700,1,0.19444444444444445,civil_comments
20,openai_curie,0.7303715327310192,700,1,0.6111111111111112,civil_comments
21,openai_davinci,0.7659156760183864,700,1,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0050932001902044,700,1,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016271992391821,700,1,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5943133618640039,700,1,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976520843239816,700,1,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941860833729593,700,1,0.8055555555555556,civil_comments
27,together_bloom,0.7872540814709146,700,1,0.75,civil_comments
28,together_glm,0.0016271992391821,700,1,0.027777777777777776,civil_comments
29,together_gpt-j-6b,0.7847427484545886,700,1,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8032280868600412,700,1,0.9444444444444444,civil_comments
31,together_opt-175b,0.8018015533365034,700,1,0.8888888888888888,civil_comments
32,together_opt-66b,0.8032280868600412,700,1,0.9444444444444444,civil_comments
33,together_t0pp,0.0,700,1,0.0,civil_comments
34,together_t5-11b,0.2922288793786654,700,1,0.3055555555555556,civil_comments
35,together_ul2,0.6607803138373751,700,1,0.5,civil_comments
36,together_yalm,0.020796005706134,700,1,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.6855847202409256,700,2,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2165192582025677,700,2,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6855847202409256,700,2,0.5277777777777778,civil_comments
3,ai21_j1-grande,0.3828873038516405,700,2,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.358625297194484,700,2,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022734189253447,700,2,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4036833095577745,700,2,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7225553970518307,700,2,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.8037704866064352,700,2,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7907200824219369,700,2,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6527635124425424,700,2,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7729182120779838,700,2,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120252020922491,700,2,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027825328895229,700,2,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869828815977175,700,2,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2384705975590426,700,2,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999627516246632,700,2,0.8611111111111112,civil_comments
17,microsoft_TNLGv2_7B,0.5547608178792202,700,2,0.4166666666666667,civil_comments
18,openai_ada,0.1584813758123315,700,2,0.2222222222222222,civil_comments
19,openai_babbage,0.1019405611031859,700,2,0.19444444444444445,civil_comments
20,openai_curie,0.7303715327310192,700,2,0.6111111111111112,civil_comments
21,openai_davinci,0.7659156760183864,700,2,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0050932001902044,700,2,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016271992391821,700,2,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5943133618640039,700,2,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976520843239816,700,2,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941860833729593,700,2,0.8055555555555556,civil_comments
27,together_bloom,0.7872540814709146,700,2,0.75,civil_comments
28,together_glm,0.0016271992391821,700,2,0.027777777777777776,civil_comments
29,together_gpt-j-6b,0.7847427484545886,700,2,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8032280868600412,700,2,0.9444444444444444,civil_comments
31,together_opt-175b,0.8018015533365034,700,2,0.8888888888888888,civil_comments
32,together_opt-66b,0.8032280868600412,700,2,0.9444444444444444,civil_comments
33,together_t0pp,0.0,700,2,0.0,civil_comments
34,together_t5-11b,0.2922288793786654,700,2,0.3055555555555556,civil_comments
35,together_ul2,0.6607803138373751,700,2,0.5,civil_comments
36,together_yalm,0.020796005706134,700,2,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.6855847202409256,700,3,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2165192582025677,700,3,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6855847202409256,700,3,0.5277777777777778,civil_comments
3,ai21_j1-grande,0.3828873038516405,700,3,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.358625297194484,700,3,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022734189253447,700,3,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4036833095577745,700,3,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7225553970518307,700,3,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.8037704866064352,700,3,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7907200824219369,700,3,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6527635124425424,700,3,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7729182120779838,700,3,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120252020922491,700,3,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027825328895229,700,3,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869828815977175,700,3,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2384705975590426,700,3,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999627516246632,700,3,0.8611111111111112,civil_comments
17,microsoft_TNLGv2_7B,0.5547608178792202,700,3,0.4166666666666667,civil_comments
18,openai_ada,0.1584813758123315,700,3,0.2222222222222222,civil_comments
19,openai_babbage,0.1019405611031859,700,3,0.19444444444444445,civil_comments
20,openai_curie,0.7303715327310192,700,3,0.6111111111111112,civil_comments
21,openai_davinci,0.7659156760183864,700,3,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0050932001902044,700,3,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016271992391821,700,3,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5943133618640039,700,3,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976520843239816,700,3,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941860833729593,700,3,0.8055555555555556,civil_comments
27,together_bloom,0.7872540814709146,700,3,0.75,civil_comments
28,together_glm,0.0016271992391821,700,3,0.027777777777777776,civil_comments
29,together_gpt-j-6b,0.7847427484545886,700,3,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8032280868600412,700,3,0.9444444444444444,civil_comments
31,together_opt-175b,0.8018015533365034,700,3,0.8888888888888888,civil_comments
32,together_opt-66b,0.8032280868600412,700,3,0.9444444444444444,civil_comments
33,together_t0pp,0.0,700,3,0.0,civil_comments
34,together_t5-11b,0.2922288793786654,700,3,0.3055555555555556,civil_comments
35,together_ul2,0.6607803138373751,700,3,0.5,civil_comments
36,together_yalm,0.020796005706134,700,3,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.6855847202409256,700,4,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2165192582025677,700,4,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6855847202409256,700,4,0.5277777777777778,civil_comments
3,ai21_j1-grande,0.3828873038516405,700,4,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.358625297194484,700,4,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022734189253447,700,4,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4036833095577745,700,4,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7225553970518307,700,4,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.8037704866064352,700,4,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7907200824219369,700,4,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6527635124425424,700,4,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7729182120779838,700,4,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120252020922491,700,4,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027825328895229,700,4,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869828815977175,700,4,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2384705975590426,700,4,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999627516246632,700,4,0.8611111111111112,civil_comments
17,microsoft_TNLGv2_7B,0.5547608178792202,700,4,0.4166666666666667,civil_comments
18,openai_ada,0.1584813758123315,700,4,0.2222222222222222,civil_comments
19,openai_babbage,0.1019405611031859,700,4,0.19444444444444445,civil_comments
20,openai_curie,0.7303715327310192,700,4,0.6111111111111112,civil_comments
21,openai_davinci,0.7659156760183864,700,4,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0050932001902044,700,4,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016271992391821,700,4,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5943133618640039,700,4,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976520843239816,700,4,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941860833729593,700,4,0.8055555555555556,civil_comments
27,together_bloom,0.7872540814709146,700,4,0.75,civil_comments
28,together_glm,0.0016271992391821,700,4,0.027777777777777776,civil_comments
29,together_gpt-j-6b,0.7847427484545886,700,4,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8032280868600412,700,4,0.9444444444444444,civil_comments
31,together_opt-175b,0.8018015533365034,700,4,0.8888888888888888,civil_comments
32,together_opt-66b,0.8032280868600412,700,4,0.9444444444444444,civil_comments
33,together_t0pp,0.0,700,4,0.0,civil_comments
34,together_t5-11b,0.2922288793786654,700,4,0.3055555555555556,civil_comments
35,together_ul2,0.6607803138373751,700,4,0.5,civil_comments
36,together_yalm,0.020796005706134,700,4,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.6855847202409256,700,5,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2165192582025677,700,5,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6855847202409256,700,5,0.5277777777777778,civil_comments
3,ai21_j1-grande,0.3828873038516405,700,5,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.358625297194484,700,5,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022734189253447,700,5,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4036833095577745,700,5,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7225553970518307,700,5,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.8037704866064352,700,5,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7907200824219369,700,5,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6527635124425424,700,5,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7729182120779838,700,5,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120252020922491,700,5,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027825328895229,700,5,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869828815977175,700,5,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2384705975590426,700,5,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999627516246632,700,5,0.8611111111111112,civil_comments
17,microsoft_TNLGv2_7B,0.5547608178792202,700,5,0.4166666666666667,civil_comments
18,openai_ada,0.1584813758123315,700,5,0.2222222222222222,civil_comments
19,openai_babbage,0.1019405611031859,700,5,0.19444444444444445,civil_comments
20,openai_curie,0.7303715327310192,700,5,0.6111111111111112,civil_comments
21,openai_davinci,0.7659156760183864,700,5,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0050932001902044,700,5,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016271992391821,700,5,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5943133618640039,700,5,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976520843239816,700,5,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941860833729593,700,5,0.8055555555555556,civil_comments
27,together_bloom,0.7872540814709146,700,5,0.75,civil_comments
28,together_glm,0.0016271992391821,700,5,0.027777777777777776,civil_comments
29,together_gpt-j-6b,0.7847427484545886,700,5,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8032280868600412,700,5,0.9444444444444444,civil_comments
31,together_opt-175b,0.8018015533365034,700,5,0.8888888888888888,civil_comments
32,together_opt-66b,0.8032280868600412,700,5,0.9444444444444444,civil_comments
33,together_t0pp,0.0,700,5,0.0,civil_comments
34,together_t5-11b,0.2922288793786654,700,5,0.3055555555555556,civil_comments
35,together_ul2,0.6607803138373751,700,5,0.5,civil_comments
36,together_yalm,0.020796005706134,700,5,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.6855847202409256,700,6,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2165192582025677,700,6,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6855847202409256,700,6,0.5277777777777778,civil_comments
3,ai21_j1-grande,0.3828873038516405,700,6,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.358625297194484,700,6,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022734189253447,700,6,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4036833095577745,700,6,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7225553970518307,700,6,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.8037704866064352,700,6,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7907200824219369,700,6,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6527635124425424,700,6,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7729182120779838,700,6,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120252020922491,700,6,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027825328895229,700,6,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869828815977175,700,6,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2384705975590426,700,6,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999627516246632,700,6,0.8611111111111112,civil_comments
17,microsoft_TNLGv2_7B,0.5547608178792202,700,6,0.4166666666666667,civil_comments
18,openai_ada,0.1584813758123315,700,6,0.2222222222222222,civil_comments
19,openai_babbage,0.1019405611031859,700,6,0.19444444444444445,civil_comments
20,openai_curie,0.7303715327310192,700,6,0.6111111111111112,civil_comments
21,openai_davinci,0.7659156760183864,700,6,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0050932001902044,700,6,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016271992391821,700,6,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5943133618640039,700,6,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976520843239816,700,6,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941860833729593,700,6,0.8055555555555556,civil_comments
27,together_bloom,0.7872540814709146,700,6,0.75,civil_comments
28,together_glm,0.0016271992391821,700,6,0.027777777777777776,civil_comments
29,together_gpt-j-6b,0.7847427484545886,700,6,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8032280868600412,700,6,0.9444444444444444,civil_comments
31,together_opt-175b,0.8018015533365034,700,6,0.8888888888888888,civil_comments
32,together_opt-66b,0.8032280868600412,700,6,0.9444444444444444,civil_comments
33,together_t0pp,0.0,700,6,0.0,civil_comments
34,together_t5-11b,0.2922288793786654,700,6,0.3055555555555556,civil_comments
35,together_ul2,0.6607803138373751,700,6,0.5,civil_comments
36,together_yalm,0.020796005706134,700,6,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.6855847202409256,700,7,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2165192582025677,700,7,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6855847202409256,700,7,0.5277777777777778,civil_comments
3,ai21_j1-grande,0.3828873038516405,700,7,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.358625297194484,700,7,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022734189253447,700,7,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4036833095577745,700,7,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7225553970518307,700,7,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.8037704866064352,700,7,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7907200824219369,700,7,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6527635124425424,700,7,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7729182120779838,700,7,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120252020922491,700,7,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027825328895229,700,7,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869828815977175,700,7,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2384705975590426,700,7,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999627516246632,700,7,0.8611111111111112,civil_comments
17,microsoft_TNLGv2_7B,0.5547608178792202,700,7,0.4166666666666667,civil_comments
18,openai_ada,0.1584813758123315,700,7,0.2222222222222222,civil_comments
19,openai_babbage,0.1019405611031859,700,7,0.19444444444444445,civil_comments
20,openai_curie,0.7303715327310192,700,7,0.6111111111111112,civil_comments
21,openai_davinci,0.7659156760183864,700,7,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0050932001902044,700,7,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016271992391821,700,7,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5943133618640039,700,7,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976520843239816,700,7,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941860833729593,700,7,0.8055555555555556,civil_comments
27,together_bloom,0.7872540814709146,700,7,0.75,civil_comments
28,together_glm,0.0016271992391821,700,7,0.027777777777777776,civil_comments
29,together_gpt-j-6b,0.7847427484545886,700,7,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8032280868600412,700,7,0.9444444444444444,civil_comments
31,together_opt-175b,0.8018015533365034,700,7,0.8888888888888888,civil_comments
32,together_opt-66b,0.8032280868600412,700,7,0.9444444444444444,civil_comments
33,together_t0pp,0.0,700,7,0.0,civil_comments
34,together_t5-11b,0.2922288793786654,700,7,0.3055555555555556,civil_comments
35,together_ul2,0.6607803138373751,700,7,0.5,civil_comments
36,together_yalm,0.020796005706134,700,7,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.6855847202409256,700,8,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2165192582025677,700,8,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6855847202409256,700,8,0.5277777777777778,civil_comments
3,ai21_j1-grande,0.3828873038516405,700,8,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.358625297194484,700,8,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022734189253447,700,8,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4036833095577745,700,8,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7225553970518307,700,8,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.8037704866064352,700,8,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7907200824219369,700,8,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6527635124425424,700,8,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7729182120779838,700,8,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120252020922491,700,8,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027825328895229,700,8,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869828815977175,700,8,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2384705975590426,700,8,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999627516246632,700,8,0.8611111111111112,civil_comments
17,microsoft_TNLGv2_7B,0.5547608178792202,700,8,0.4166666666666667,civil_comments
18,openai_ada,0.1584813758123315,700,8,0.2222222222222222,civil_comments
19,openai_babbage,0.1019405611031859,700,8,0.19444444444444445,civil_comments
20,openai_curie,0.7303715327310192,700,8,0.6111111111111112,civil_comments
21,openai_davinci,0.7659156760183864,700,8,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0050932001902044,700,8,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016271992391821,700,8,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5943133618640039,700,8,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976520843239816,700,8,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941860833729593,700,8,0.8055555555555556,civil_comments
27,together_bloom,0.7872540814709146,700,8,0.75,civil_comments
28,together_glm,0.0016271992391821,700,8,0.027777777777777776,civil_comments
29,together_gpt-j-6b,0.7847427484545886,700,8,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8032280868600412,700,8,0.9444444444444444,civil_comments
31,together_opt-175b,0.8018015533365034,700,8,0.8888888888888888,civil_comments
32,together_opt-66b,0.8032280868600412,700,8,0.9444444444444444,civil_comments
33,together_t0pp,0.0,700,8,0.0,civil_comments
34,together_t5-11b,0.2922288793786654,700,8,0.3055555555555556,civil_comments
35,together_ul2,0.6607803138373751,700,8,0.5,civil_comments
36,together_yalm,0.020796005706134,700,8,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.6855847202409256,700,9,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2165192582025677,700,9,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6855847202409256,700,9,0.5277777777777778,civil_comments
3,ai21_j1-grande,0.3828873038516405,700,9,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.358625297194484,700,9,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022734189253447,700,9,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4036833095577745,700,9,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7225553970518307,700,9,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.8037704866064352,700,9,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7907200824219369,700,9,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6527635124425424,700,9,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7729182120779838,700,9,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120252020922491,700,9,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027825328895229,700,9,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869828815977175,700,9,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2384705975590426,700,9,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999627516246632,700,9,0.8611111111111112,civil_comments
