,model,balanced_score,n_samples,trial_num,win_rate,scenario
35,together_ul2,0.0408255664023833,150,0,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,0,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1620616448619617,150,1,0.4444444444444444,summarization_xsum
1,AlephAlpha_luminous-extended,0.2299735759095523,150,1,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.286953265513379,150,1,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1912531110393532,150,1,0.5277777777777778,summarization_xsum
4,ai21_j1-grande-v2-beta,0.3076032102707627,150,1,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2624108567955027,150,1,0.7222222222222222,summarization_xsum
6,ai21_j1-large,0.1653061130539324,150,1,0.4722222222222222,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2731198879032471,150,1,0.8055555555555556,summarization_xsum
8,cohere_command-medium-beta,0.2063731043803643,150,1,0.5833333333333334,summarization_xsum
9,cohere_command-xlarge-beta,0.3163842997015137,150,1,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1865060042279397,150,1,0.5,summarization_xsum
11,cohere_medium-20220720,0.1107538954263023,150,1,0.3055555555555556,summarization_xsum
12,cohere_medium-20221108,0.1424971299405977,150,1,0.3888888888888889,summarization_xsum
13,cohere_small-20220720,0.0179395052922105,150,1,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2709803231468768,150,1,0.7777777777777778,summarization_xsum
15,cohere_xlarge-20221108,0.330392494619555,150,1,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.36959012990085,150,1,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1924027691455535,150,1,0.5555555555555556,summarization_xsum
18,openai_ada,0.0153472530796025,150,1,0.027777777777777776,summarization_xsum
19,openai_babbage,0.0428887188061959,150,1,0.19444444444444445,summarization_xsum
20,openai_curie,0.1329884585431042,150,1,0.3333333333333333,summarization_xsum
21,openai_davinci,0.2474143063551284,150,1,0.6666666666666666,summarization_xsum
22,openai_text-ada-001,0.0324729391364,150,1,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0468072634354567,150,1,0.2222222222222222,summarization_xsum
24,openai_text-curie-001,0.1012242717088195,150,1,0.25,summarization_xsum
25,openai_text-davinci-002,0.3075840087955525,150,1,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.2217155085992869,150,1,0.6111111111111112,summarization_xsum
27,together_bloom,0.0182831944210779,150,1,0.1111111111111111,summarization_xsum
28,together_glm,0.254867255030247,150,1,0.6944444444444444,summarization_xsum
29,together_gpt-j-6b,0.1390662022547374,150,1,0.3611111111111111,summarization_xsum
30,together_gpt-neox-20b,0.1563962398139507,150,1,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.3546873017658885,150,1,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.2682267903909776,150,1,0.75,summarization_xsum
33,together_t0pp,0.1076138443521152,150,1,0.2777777777777778,summarization_xsum
34,together_t5-11b,0.0075484364415088,150,1,0.0,summarization_xsum
35,together_ul2,0.0408255664023833,150,1,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,1,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1620616448619617,150,2,0.4444444444444444,summarization_xsum
1,AlephAlpha_luminous-extended,0.2299735759095523,150,2,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.286953265513379,150,2,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1912531110393532,150,2,0.5277777777777778,summarization_xsum
4,ai21_j1-grande-v2-beta,0.3076032102707627,150,2,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2624108567955027,150,2,0.7222222222222222,summarization_xsum
6,ai21_j1-large,0.1653061130539324,150,2,0.4722222222222222,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2731198879032471,150,2,0.8055555555555556,summarization_xsum
8,cohere_command-medium-beta,0.2063731043803643,150,2,0.5833333333333334,summarization_xsum
9,cohere_command-xlarge-beta,0.3163842997015137,150,2,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1865060042279397,150,2,0.5,summarization_xsum
11,cohere_medium-20220720,0.1107538954263023,150,2,0.3055555555555556,summarization_xsum
12,cohere_medium-20221108,0.1424971299405977,150,2,0.3888888888888889,summarization_xsum
13,cohere_small-20220720,0.0179395052922105,150,2,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2709803231468768,150,2,0.7777777777777778,summarization_xsum
15,cohere_xlarge-20221108,0.330392494619555,150,2,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.36959012990085,150,2,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1924027691455535,150,2,0.5555555555555556,summarization_xsum
18,openai_ada,0.0153472530796025,150,2,0.027777777777777776,summarization_xsum
19,openai_babbage,0.0428887188061959,150,2,0.19444444444444445,summarization_xsum
20,openai_curie,0.1329884585431042,150,2,0.3333333333333333,summarization_xsum
21,openai_davinci,0.2474143063551284,150,2,0.6666666666666666,summarization_xsum
22,openai_text-ada-001,0.0324729391364,150,2,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0468072634354567,150,2,0.2222222222222222,summarization_xsum
24,openai_text-curie-001,0.1012242717088195,150,2,0.25,summarization_xsum
25,openai_text-davinci-002,0.3075840087955525,150,2,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.2217155085992869,150,2,0.6111111111111112,summarization_xsum
27,together_bloom,0.0182831944210779,150,2,0.1111111111111111,summarization_xsum
28,together_glm,0.254867255030247,150,2,0.6944444444444444,summarization_xsum
29,together_gpt-j-6b,0.1390662022547374,150,2,0.3611111111111111,summarization_xsum
30,together_gpt-neox-20b,0.1563962398139507,150,2,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.3546873017658885,150,2,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.2682267903909776,150,2,0.75,summarization_xsum
33,together_t0pp,0.1076138443521152,150,2,0.2777777777777778,summarization_xsum
34,together_t5-11b,0.0075484364415088,150,2,0.0,summarization_xsum
35,together_ul2,0.0408255664023833,150,2,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,2,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1620616448619617,150,3,0.4444444444444444,summarization_xsum
1,AlephAlpha_luminous-extended,0.2299735759095523,150,3,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.286953265513379,150,3,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1912531110393532,150,3,0.5277777777777778,summarization_xsum
4,ai21_j1-grande-v2-beta,0.3076032102707627,150,3,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2624108567955027,150,3,0.7222222222222222,summarization_xsum
6,ai21_j1-large,0.1653061130539324,150,3,0.4722222222222222,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2731198879032471,150,3,0.8055555555555556,summarization_xsum
8,cohere_command-medium-beta,0.2063731043803643,150,3,0.5833333333333334,summarization_xsum
9,cohere_command-xlarge-beta,0.3163842997015137,150,3,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1865060042279397,150,3,0.5,summarization_xsum
11,cohere_medium-20220720,0.1107538954263023,150,3,0.3055555555555556,summarization_xsum
12,cohere_medium-20221108,0.1424971299405977,150,3,0.3888888888888889,summarization_xsum
13,cohere_small-20220720,0.0179395052922105,150,3,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2709803231468768,150,3,0.7777777777777778,summarization_xsum
15,cohere_xlarge-20221108,0.330392494619555,150,3,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.36959012990085,150,3,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1924027691455535,150,3,0.5555555555555556,summarization_xsum
18,openai_ada,0.0153472530796025,150,3,0.027777777777777776,summarization_xsum
19,openai_babbage,0.0428887188061959,150,3,0.19444444444444445,summarization_xsum
20,openai_curie,0.1329884585431042,150,3,0.3333333333333333,summarization_xsum
21,openai_davinci,0.2474143063551284,150,3,0.6666666666666666,summarization_xsum
22,openai_text-ada-001,0.0324729391364,150,3,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0468072634354567,150,3,0.2222222222222222,summarization_xsum
24,openai_text-curie-001,0.1012242717088195,150,3,0.25,summarization_xsum
25,openai_text-davinci-002,0.3075840087955525,150,3,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.2217155085992869,150,3,0.6111111111111112,summarization_xsum
27,together_bloom,0.0182831944210779,150,3,0.1111111111111111,summarization_xsum
28,together_glm,0.254867255030247,150,3,0.6944444444444444,summarization_xsum
29,together_gpt-j-6b,0.1390662022547374,150,3,0.3611111111111111,summarization_xsum
30,together_gpt-neox-20b,0.1563962398139507,150,3,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.3546873017658885,150,3,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.2682267903909776,150,3,0.75,summarization_xsum
33,together_t0pp,0.1076138443521152,150,3,0.2777777777777778,summarization_xsum
34,together_t5-11b,0.0075484364415088,150,3,0.0,summarization_xsum
35,together_ul2,0.0408255664023833,150,3,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,3,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1620616448619617,150,4,0.4444444444444444,summarization_xsum
1,AlephAlpha_luminous-extended,0.2299735759095523,150,4,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.286953265513379,150,4,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1912531110393532,150,4,0.5277777777777778,summarization_xsum
4,ai21_j1-grande-v2-beta,0.3076032102707627,150,4,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2624108567955027,150,4,0.7222222222222222,summarization_xsum
6,ai21_j1-large,0.1653061130539324,150,4,0.4722222222222222,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2731198879032471,150,4,0.8055555555555556,summarization_xsum
8,cohere_command-medium-beta,0.2063731043803643,150,4,0.5833333333333334,summarization_xsum
9,cohere_command-xlarge-beta,0.3163842997015137,150,4,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1865060042279397,150,4,0.5,summarization_xsum
11,cohere_medium-20220720,0.1107538954263023,150,4,0.3055555555555556,summarization_xsum
12,cohere_medium-20221108,0.1424971299405977,150,4,0.3888888888888889,summarization_xsum
13,cohere_small-20220720,0.0179395052922105,150,4,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2709803231468768,150,4,0.7777777777777778,summarization_xsum
15,cohere_xlarge-20221108,0.330392494619555,150,4,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.36959012990085,150,4,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1924027691455535,150,4,0.5555555555555556,summarization_xsum
18,openai_ada,0.0153472530796025,150,4,0.027777777777777776,summarization_xsum
19,openai_babbage,0.0428887188061959,150,4,0.19444444444444445,summarization_xsum
20,openai_curie,0.1329884585431042,150,4,0.3333333333333333,summarization_xsum
21,openai_davinci,0.2474143063551284,150,4,0.6666666666666666,summarization_xsum
22,openai_text-ada-001,0.0324729391364,150,4,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0468072634354567,150,4,0.2222222222222222,summarization_xsum
24,openai_text-curie-001,0.1012242717088195,150,4,0.25,summarization_xsum
25,openai_text-davinci-002,0.3075840087955525,150,4,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.2217155085992869,150,4,0.6111111111111112,summarization_xsum
27,together_bloom,0.0182831944210779,150,4,0.1111111111111111,summarization_xsum
28,together_glm,0.254867255030247,150,4,0.6944444444444444,summarization_xsum
29,together_gpt-j-6b,0.1390662022547374,150,4,0.3611111111111111,summarization_xsum
30,together_gpt-neox-20b,0.1563962398139507,150,4,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.3546873017658885,150,4,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.2682267903909776,150,4,0.75,summarization_xsum
33,together_t0pp,0.1076138443521152,150,4,0.2777777777777778,summarization_xsum
34,together_t5-11b,0.0075484364415088,150,4,0.0,summarization_xsum
35,together_ul2,0.0408255664023833,150,4,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,4,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1620616448619617,150,5,0.4444444444444444,summarization_xsum
1,AlephAlpha_luminous-extended,0.2299735759095523,150,5,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.286953265513379,150,5,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1912531110393532,150,5,0.5277777777777778,summarization_xsum
4,ai21_j1-grande-v2-beta,0.3076032102707627,150,5,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2624108567955027,150,5,0.7222222222222222,summarization_xsum
6,ai21_j1-large,0.1653061130539324,150,5,0.4722222222222222,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2731198879032471,150,5,0.8055555555555556,summarization_xsum
8,cohere_command-medium-beta,0.2063731043803643,150,5,0.5833333333333334,summarization_xsum
9,cohere_command-xlarge-beta,0.3163842997015137,150,5,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1865060042279397,150,5,0.5,summarization_xsum
11,cohere_medium-20220720,0.1107538954263023,150,5,0.3055555555555556,summarization_xsum
12,cohere_medium-20221108,0.1424971299405977,150,5,0.3888888888888889,summarization_xsum
13,cohere_small-20220720,0.0179395052922105,150,5,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2709803231468768,150,5,0.7777777777777778,summarization_xsum
15,cohere_xlarge-20221108,0.330392494619555,150,5,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.36959012990085,150,5,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1924027691455535,150,5,0.5555555555555556,summarization_xsum
18,openai_ada,0.0153472530796025,150,5,0.027777777777777776,summarization_xsum
19,openai_babbage,0.0428887188061959,150,5,0.19444444444444445,summarization_xsum
20,openai_curie,0.1329884585431042,150,5,0.3333333333333333,summarization_xsum
21,openai_davinci,0.2474143063551284,150,5,0.6666666666666666,summarization_xsum
22,openai_text-ada-001,0.0324729391364,150,5,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0468072634354567,150,5,0.2222222222222222,summarization_xsum
24,openai_text-curie-001,0.1012242717088195,150,5,0.25,summarization_xsum
25,openai_text-davinci-002,0.3075840087955525,150,5,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.2217155085992869,150,5,0.6111111111111112,summarization_xsum
27,together_bloom,0.0182831944210779,150,5,0.1111111111111111,summarization_xsum
28,together_glm,0.254867255030247,150,5,0.6944444444444444,summarization_xsum
29,together_gpt-j-6b,0.1390662022547374,150,5,0.3611111111111111,summarization_xsum
30,together_gpt-neox-20b,0.1563962398139507,150,5,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.3546873017658885,150,5,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.2682267903909776,150,5,0.75,summarization_xsum
33,together_t0pp,0.1076138443521152,150,5,0.2777777777777778,summarization_xsum
34,together_t5-11b,0.0075484364415088,150,5,0.0,summarization_xsum
35,together_ul2,0.0408255664023833,150,5,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,5,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1620616448619617,150,6,0.4444444444444444,summarization_xsum
1,AlephAlpha_luminous-extended,0.2299735759095523,150,6,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.286953265513379,150,6,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1912531110393532,150,6,0.5277777777777778,summarization_xsum
4,ai21_j1-grande-v2-beta,0.3076032102707627,150,6,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2624108567955027,150,6,0.7222222222222222,summarization_xsum
6,ai21_j1-large,0.1653061130539324,150,6,0.4722222222222222,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2731198879032471,150,6,0.8055555555555556,summarization_xsum
8,cohere_command-medium-beta,0.2063731043803643,150,6,0.5833333333333334,summarization_xsum
9,cohere_command-xlarge-beta,0.3163842997015137,150,6,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1865060042279397,150,6,0.5,summarization_xsum
11,cohere_medium-20220720,0.1107538954263023,150,6,0.3055555555555556,summarization_xsum
12,cohere_medium-20221108,0.1424971299405977,150,6,0.3888888888888889,summarization_xsum
13,cohere_small-20220720,0.0179395052922105,150,6,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2709803231468768,150,6,0.7777777777777778,summarization_xsum
15,cohere_xlarge-20221108,0.330392494619555,150,6,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.36959012990085,150,6,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1924027691455535,150,6,0.5555555555555556,summarization_xsum
18,openai_ada,0.0153472530796025,150,6,0.027777777777777776,summarization_xsum
19,openai_babbage,0.0428887188061959,150,6,0.19444444444444445,summarization_xsum
20,openai_curie,0.1329884585431042,150,6,0.3333333333333333,summarization_xsum
21,openai_davinci,0.2474143063551284,150,6,0.6666666666666666,summarization_xsum
22,openai_text-ada-001,0.0324729391364,150,6,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0468072634354567,150,6,0.2222222222222222,summarization_xsum
24,openai_text-curie-001,0.1012242717088195,150,6,0.25,summarization_xsum
25,openai_text-davinci-002,0.3075840087955525,150,6,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.2217155085992869,150,6,0.6111111111111112,summarization_xsum
27,together_bloom,0.0182831944210779,150,6,0.1111111111111111,summarization_xsum
28,together_glm,0.254867255030247,150,6,0.6944444444444444,summarization_xsum
29,together_gpt-j-6b,0.1390662022547374,150,6,0.3611111111111111,summarization_xsum
30,together_gpt-neox-20b,0.1563962398139507,150,6,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.3546873017658885,150,6,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.2682267903909776,150,6,0.75,summarization_xsum
33,together_t0pp,0.1076138443521152,150,6,0.2777777777777778,summarization_xsum
34,together_t5-11b,0.0075484364415088,150,6,0.0,summarization_xsum
35,together_ul2,0.0408255664023833,150,6,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,6,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1620616448619617,150,7,0.4444444444444444,summarization_xsum
1,AlephAlpha_luminous-extended,0.2299735759095523,150,7,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.286953265513379,150,7,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1912531110393532,150,7,0.5277777777777778,summarization_xsum
4,ai21_j1-grande-v2-beta,0.3076032102707627,150,7,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2624108567955027,150,7,0.7222222222222222,summarization_xsum
6,ai21_j1-large,0.1653061130539324,150,7,0.4722222222222222,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2731198879032471,150,7,0.8055555555555556,summarization_xsum
8,cohere_command-medium-beta,0.2063731043803643,150,7,0.5833333333333334,summarization_xsum
9,cohere_command-xlarge-beta,0.3163842997015137,150,7,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1865060042279397,150,7,0.5,summarization_xsum
11,cohere_medium-20220720,0.1107538954263023,150,7,0.3055555555555556,summarization_xsum
12,cohere_medium-20221108,0.1424971299405977,150,7,0.3888888888888889,summarization_xsum
13,cohere_small-20220720,0.0179395052922105,150,7,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2709803231468768,150,7,0.7777777777777778,summarization_xsum
15,cohere_xlarge-20221108,0.330392494619555,150,7,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.36959012990085,150,7,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1924027691455535,150,7,0.5555555555555556,summarization_xsum
18,openai_ada,0.0153472530796025,150,7,0.027777777777777776,summarization_xsum
19,openai_babbage,0.0428887188061959,150,7,0.19444444444444445,summarization_xsum
20,openai_curie,0.1329884585431042,150,7,0.3333333333333333,summarization_xsum
21,openai_davinci,0.2474143063551284,150,7,0.6666666666666666,summarization_xsum
22,openai_text-ada-001,0.0324729391364,150,7,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0468072634354567,150,7,0.2222222222222222,summarization_xsum
24,openai_text-curie-001,0.1012242717088195,150,7,0.25,summarization_xsum
25,openai_text-davinci-002,0.3075840087955525,150,7,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.2217155085992869,150,7,0.6111111111111112,summarization_xsum
27,together_bloom,0.0182831944210779,150,7,0.1111111111111111,summarization_xsum
28,together_glm,0.254867255030247,150,7,0.6944444444444444,summarization_xsum
29,together_gpt-j-6b,0.1390662022547374,150,7,0.3611111111111111,summarization_xsum
30,together_gpt-neox-20b,0.1563962398139507,150,7,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.3546873017658885,150,7,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.2682267903909776,150,7,0.75,summarization_xsum
33,together_t0pp,0.1076138443521152,150,7,0.2777777777777778,summarization_xsum
34,together_t5-11b,0.0075484364415088,150,7,0.0,summarization_xsum
35,together_ul2,0.0408255664023833,150,7,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,7,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1620616448619617,150,8,0.4444444444444444,summarization_xsum
1,AlephAlpha_luminous-extended,0.2299735759095523,150,8,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.286953265513379,150,8,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1912531110393532,150,8,0.5277777777777778,summarization_xsum
4,ai21_j1-grande-v2-beta,0.3076032102707627,150,8,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2624108567955027,150,8,0.7222222222222222,summarization_xsum
6,ai21_j1-large,0.1653061130539324,150,8,0.4722222222222222,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2731198879032471,150,8,0.8055555555555556,summarization_xsum
8,cohere_command-medium-beta,0.2063731043803643,150,8,0.5833333333333334,summarization_xsum
9,cohere_command-xlarge-beta,0.3163842997015137,150,8,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1865060042279397,150,8,0.5,summarization_xsum
11,cohere_medium-20220720,0.1107538954263023,150,8,0.3055555555555556,summarization_xsum
12,cohere_medium-20221108,0.1424971299405977,150,8,0.3888888888888889,summarization_xsum
13,cohere_small-20220720,0.0179395052922105,150,8,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2709803231468768,150,8,0.7777777777777778,summarization_xsum
15,cohere_xlarge-20221108,0.330392494619555,150,8,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.36959012990085,150,8,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1924027691455535,150,8,0.5555555555555556,summarization_xsum
18,openai_ada,0.0153472530796025,150,8,0.027777777777777776,summarization_xsum
19,openai_babbage,0.0428887188061959,150,8,0.19444444444444445,summarization_xsum
20,openai_curie,0.1329884585431042,150,8,0.3333333333333333,summarization_xsum
21,openai_davinci,0.2474143063551284,150,8,0.6666666666666666,summarization_xsum
22,openai_text-ada-001,0.0324729391364,150,8,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0468072634354567,150,8,0.2222222222222222,summarization_xsum
24,openai_text-curie-001,0.1012242717088195,150,8,0.25,summarization_xsum
25,openai_text-davinci-002,0.3075840087955525,150,8,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.2217155085992869,150,8,0.6111111111111112,summarization_xsum
27,together_bloom,0.0182831944210779,150,8,0.1111111111111111,summarization_xsum
28,together_glm,0.254867255030247,150,8,0.6944444444444444,summarization_xsum
29,together_gpt-j-6b,0.1390662022547374,150,8,0.3611111111111111,summarization_xsum
30,together_gpt-neox-20b,0.1563962398139507,150,8,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.3546873017658885,150,8,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.2682267903909776,150,8,0.75,summarization_xsum
33,together_t0pp,0.1076138443521152,150,8,0.2777777777777778,summarization_xsum
34,together_t5-11b,0.0075484364415088,150,8,0.0,summarization_xsum
35,together_ul2,0.0408255664023833,150,8,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,8,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1620616448619617,150,9,0.4444444444444444,summarization_xsum
