model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
together_bloom,0.9971428571428571,0.4267182593317047,,0.4267182593317047,350,natural_qa:mode=closedbook
together_glm,0.9971428571428571,0.1163669980812838,,0.1163669980812838,350,natural_qa:mode=closedbook
together_gpt-j-6b,0.9971428571428571,0.12329336536479392,,0.12329336536479392,350,natural_qa:mode=closedbook
together_gpt-neox-20b,0.9971428571428571,0.32176353804925234,,0.32176353804925234,350,natural_qa:mode=closedbook
together_opt-175b,0.9971428571428571,0.7457188323156693,,0.7457188323156693,350,natural_qa:mode=closedbook
together_opt-66b,0.9971428571428571,0.5689150721251947,,0.5689150721251947,350,natural_qa:mode=closedbook
together_t0pp,0.9971428571428571,0.028249390143258064,,0.028249390143258064,350,natural_qa:mode=closedbook
together_t5-11b,0.9971428571428571,0.2635228698438244,,0.2635228698438244,350,natural_qa:mode=closedbook
together_ul2,0.9971428571428571,0.2854852956755539,,0.2854852956755539,350,natural_qa:mode=closedbook
together_yalm,0.9971428571428571,0.025870878741686195,,0.025870878741686195,350,natural_qa:mode=closedbook
AlephAlpha_luminous-base,0.9971428571428571,0.3109555514513498,,0.3109555514513498,350,natural_qa:mode=closedbook
AlephAlpha_luminous-extended,0.9971428571428571,0.5447887526007826,,0.5447887526007826,350,natural_qa:mode=closedbook
AlephAlpha_luminous-supreme,0.9971428571428571,0.6862466543481581,,0.6862466543481581,350,natural_qa:mode=closedbook
ai21_j1-grande,0.9971428571428571,0.4920239334600237,,0.4920239334600237,350,natural_qa:mode=closedbook
ai21_j1-grande-v2-beta,0.9971428571428571,0.8436301024726928,,0.8436301024726928,350,natural_qa:mode=closedbook
ai21_j1-jumbo,0.9971428571428571,0.7249375987421101,,0.7249375987421101,350,natural_qa:mode=closedbook
ai21_j1-large,0.9971428571428571,0.28125071953176695,,0.28125071953176695,350,natural_qa:mode=closedbook
anthropic_stanford-online-all-v4-s3,0.9971428571428571,0.6802585795451784,,0.6802585795451784,350,natural_qa:mode=closedbook
cohere_command-medium-beta,0.9971428571428571,0.4288312687034491,,0.4288312687034491,350,natural_qa:mode=closedbook
cohere_command-xlarge-beta,0.9971428571428571,0.8478965420544368,,0.8478965420544368,350,natural_qa:mode=closedbook
cohere_large-20220720,0.9971428571428571,0.4448702188927753,,0.4448702188927753,350,natural_qa:mode=closedbook
cohere_medium-20220720,0.9971428571428571,0.17186731918874776,,0.17186731918874776,350,natural_qa:mode=closedbook
cohere_medium-20221108,0.9971428571428571,0.28335045086206423,,0.28335045086206423,350,natural_qa:mode=closedbook
cohere_small-20220720,0.9971428571428571,0.027659736580298855,,0.027659736580298855,350,natural_qa:mode=closedbook
cohere_xlarge-20220609,0.9971428571428571,0.7678250803695297,,0.7678250803695297,350,natural_qa:mode=closedbook
cohere_xlarge-20221108,0.9971428571428571,0.8598116253905728,,0.8598116253905728,350,natural_qa:mode=closedbook
microsoft_TNLGv2_530B,0.9971428571428571,0.8830761352803554,,0.8830761352803554,350,natural_qa:mode=closedbook
microsoft_TNLGv2_7B,0.9971428571428571,0.38639616880501065,,0.38639616880501065,350,natural_qa:mode=closedbook
openai_ada,0.9971428571428571,0.02094198049235643,,0.02094198049235643,350,natural_qa:mode=closedbook
openai_babbage,0.9971428571428571,0.048233100233100235,,0.048233100233100235,350,natural_qa:mode=closedbook
openai_curie,0.9971428571428571,0.29509209837781264,,0.29509209837781264,350,natural_qa:mode=closedbook
openai_davinci,0.9971428571428571,0.761168078236475,,0.761168078236475,350,natural_qa:mode=closedbook
openai_text-ada-001,0.9971428571428571,0.0009523809523809524,,0.0009523809523809524,350,natural_qa:mode=closedbook
openai_text-babbage-001,0.9971428571428571,0.004649297963699586,,0.004649297963699586,350,natural_qa:mode=closedbook
openai_text-curie-001,0.9971428571428571,0.21170057344446097,,0.21170057344446097,350,natural_qa:mode=closedbook
openai_text-davinci-002,0.9971428571428571,0.8669496960850344,,0.8669496960850344,350,natural_qa:mode=closedbook
openai_text-davinci-003,0.9971428571428571,0.8958655633478002,,0.8958655633478002,350,natural_qa:mode=closedbook
together_bloom,0.9971428571428571,0.4267182593317047,,0.4267182593317047,350,natural_qa:mode=closedbook
together_glm,0.9971428571428571,0.1163669980812838,,0.1163669980812838,350,natural_qa:mode=closedbook
together_gpt-j-6b,0.9971428571428571,0.12329336536479392,,0.12329336536479392,350,natural_qa:mode=closedbook
together_gpt-neox-20b,0.9971428571428571,0.32176353804925234,,0.32176353804925234,350,natural_qa:mode=closedbook
together_opt-175b,0.9971428571428571,0.7457188323156693,,0.7457188323156693,350,natural_qa:mode=closedbook
together_opt-66b,0.9971428571428571,0.5689150721251947,,0.5689150721251947,350,natural_qa:mode=closedbook
together_t0pp,0.9971428571428571,0.028249390143258064,,0.028249390143258064,350,natural_qa:mode=closedbook
together_t5-11b,0.9971428571428571,0.2635228698438244,,0.2635228698438244,350,natural_qa:mode=closedbook
together_ul2,0.9971428571428571,0.2854852956755539,,0.2854852956755539,350,natural_qa:mode=closedbook
together_yalm,0.9971428571428571,0.025870878741686195,,0.025870878741686195,350,natural_qa:mode=closedbook
AlephAlpha_luminous-base,0.9971428571428571,0.3109555514513498,,0.3109555514513498,350,natural_qa:mode=closedbook
AlephAlpha_luminous-extended,0.9971428571428571,0.5447887526007826,,0.5447887526007826,350,natural_qa:mode=closedbook
AlephAlpha_luminous-supreme,0.9971428571428571,0.6862466543481581,,0.6862466543481581,350,natural_qa:mode=closedbook
ai21_j1-grande,0.9971428571428571,0.4920239334600237,,0.4920239334600237,350,natural_qa:mode=closedbook
ai21_j1-grande-v2-beta,0.9971428571428571,0.8436301024726928,,0.8436301024726928,350,natural_qa:mode=closedbook
ai21_j1-jumbo,0.9971428571428571,0.7249375987421101,,0.7249375987421101,350,natural_qa:mode=closedbook
ai21_j1-large,0.9971428571428571,0.28125071953176695,,0.28125071953176695,350,natural_qa:mode=closedbook
anthropic_stanford-online-all-v4-s3,0.9971428571428571,0.6802585795451784,,0.6802585795451784,350,natural_qa:mode=closedbook
cohere_command-medium-beta,0.9971428571428571,0.4288312687034491,,0.4288312687034491,350,natural_qa:mode=closedbook
cohere_command-xlarge-beta,0.9971428571428571,0.8478965420544368,,0.8478965420544368,350,natural_qa:mode=closedbook
cohere_large-20220720,0.9971428571428571,0.4448702188927753,,0.4448702188927753,350,natural_qa:mode=closedbook
cohere_medium-20220720,0.9971428571428571,0.17186731918874776,,0.17186731918874776,350,natural_qa:mode=closedbook
cohere_medium-20221108,0.9971428571428571,0.28335045086206423,,0.28335045086206423,350,natural_qa:mode=closedbook
cohere_small-20220720,0.9971428571428571,0.027659736580298855,,0.027659736580298855,350,natural_qa:mode=closedbook
cohere_xlarge-20220609,0.9971428571428571,0.7678250803695297,,0.7678250803695297,350,natural_qa:mode=closedbook
cohere_xlarge-20221108,0.9971428571428571,0.8598116253905728,,0.8598116253905728,350,natural_qa:mode=closedbook
microsoft_TNLGv2_530B,0.9971428571428571,0.8830761352803554,,0.8830761352803554,350,natural_qa:mode=closedbook
microsoft_TNLGv2_7B,0.9971428571428571,0.38639616880501065,,0.38639616880501065,350,natural_qa:mode=closedbook
openai_ada,0.9971428571428571,0.02094198049235643,,0.02094198049235643,350,natural_qa:mode=closedbook
openai_babbage,0.9971428571428571,0.048233100233100235,,0.048233100233100235,350,natural_qa:mode=closedbook
openai_curie,0.9971428571428571,0.29509209837781264,,0.29509209837781264,350,natural_qa:mode=closedbook
openai_davinci,0.9971428571428571,0.761168078236475,,0.761168078236475,350,natural_qa:mode=closedbook
openai_text-ada-001,0.9971428571428571,0.0009523809523809524,,0.0009523809523809524,350,natural_qa:mode=closedbook
openai_text-babbage-001,0.9971428571428571,0.004649297963699586,,0.004649297963699586,350,natural_qa:mode=closedbook
openai_text-curie-001,0.9971428571428571,0.21170057344446097,,0.21170057344446097,350,natural_qa:mode=closedbook
openai_text-davinci-002,0.9971428571428571,0.8669496960850344,,0.8669496960850344,350,natural_qa:mode=closedbook
openai_text-davinci-003,0.9971428571428571,0.8958655633478002,,0.8958655633478002,350,natural_qa:mode=closedbook
together_bloom,0.9971428571428571,0.4267182593317047,,0.4267182593317047,350,natural_qa:mode=closedbook
together_glm,0.9971428571428571,0.1163669980812838,,0.1163669980812838,350,natural_qa:mode=closedbook
together_gpt-j-6b,0.9971428571428571,0.12329336536479392,,0.12329336536479392,350,natural_qa:mode=closedbook
together_gpt-neox-20b,0.9971428571428571,0.32176353804925234,,0.32176353804925234,350,natural_qa:mode=closedbook
together_opt-175b,0.9971428571428571,0.7457188323156693,,0.7457188323156693,350,natural_qa:mode=closedbook
together_opt-66b,0.9971428571428571,0.5689150721251947,,0.5689150721251947,350,natural_qa:mode=closedbook
together_t0pp,0.9971428571428571,0.028249390143258064,,0.028249390143258064,350,natural_qa:mode=closedbook
together_t5-11b,0.9971428571428571,0.2635228698438244,,0.2635228698438244,350,natural_qa:mode=closedbook
together_ul2,0.9971428571428571,0.2854852956755539,,0.2854852956755539,350,natural_qa:mode=closedbook
together_yalm,0.9971428571428571,0.025870878741686195,,0.025870878741686195,350,natural_qa:mode=closedbook
AlephAlpha_luminous-base,0.9971428571428571,0.3109555514513498,,0.3109555514513498,350,natural_qa:mode=closedbook
AlephAlpha_luminous-extended,0.9971428571428571,0.5447887526007826,,0.5447887526007826,350,natural_qa:mode=closedbook
AlephAlpha_luminous-supreme,0.9971428571428571,0.6862466543481581,,0.6862466543481581,350,natural_qa:mode=closedbook
ai21_j1-grande,0.9971428571428571,0.4920239334600237,,0.4920239334600237,350,natural_qa:mode=closedbook
ai21_j1-grande-v2-beta,0.9971428571428571,0.8436301024726928,,0.8436301024726928,350,natural_qa:mode=closedbook
ai21_j1-jumbo,0.9971428571428571,0.7249375987421101,,0.7249375987421101,350,natural_qa:mode=closedbook
ai21_j1-large,0.9971428571428571,0.28125071953176695,,0.28125071953176695,350,natural_qa:mode=closedbook
anthropic_stanford-online-all-v4-s3,0.9971428571428571,0.6802585795451784,,0.6802585795451784,350,natural_qa:mode=closedbook
cohere_command-medium-beta,0.9971428571428571,0.4288312687034491,,0.4288312687034491,350,natural_qa:mode=closedbook
cohere_command-xlarge-beta,0.9971428571428571,0.8478965420544368,,0.8478965420544368,350,natural_qa:mode=closedbook
cohere_large-20220720,0.9971428571428571,0.4448702188927753,,0.4448702188927753,350,natural_qa:mode=closedbook
cohere_medium-20220720,0.9971428571428571,0.17186731918874776,,0.17186731918874776,350,natural_qa:mode=closedbook
cohere_medium-20221108,0.9971428571428571,0.28335045086206423,,0.28335045086206423,350,natural_qa:mode=closedbook
cohere_small-20220720,0.9971428571428571,0.027659736580298855,,0.027659736580298855,350,natural_qa:mode=closedbook
cohere_xlarge-20220609,0.9971428571428571,0.7678250803695297,,0.7678250803695297,350,natural_qa:mode=closedbook
cohere_xlarge-20221108,0.9971428571428571,0.8598116253905728,,0.8598116253905728,350,natural_qa:mode=closedbook
microsoft_TNLGv2_530B,0.9971428571428571,0.8830761352803554,,0.8830761352803554,350,natural_qa:mode=closedbook
microsoft_TNLGv2_7B,0.9971428571428571,0.38639616880501065,,0.38639616880501065,350,natural_qa:mode=closedbook
openai_ada,0.9971428571428571,0.02094198049235643,,0.02094198049235643,350,natural_qa:mode=closedbook
openai_babbage,0.9971428571428571,0.048233100233100235,,0.048233100233100235,350,natural_qa:mode=closedbook
openai_curie,0.9971428571428571,0.29509209837781264,,0.29509209837781264,350,natural_qa:mode=closedbook
openai_davinci,0.9971428571428571,0.761168078236475,,0.761168078236475,350,natural_qa:mode=closedbook
openai_text-ada-001,0.9971428571428571,0.0009523809523809524,,0.0009523809523809524,350,natural_qa:mode=closedbook
openai_text-babbage-001,0.9971428571428571,0.004649297963699586,,0.004649297963699586,350,natural_qa:mode=closedbook
openai_text-curie-001,0.9971428571428571,0.21170057344446097,,0.21170057344446097,350,natural_qa:mode=closedbook
openai_text-davinci-002,0.9971428571428571,0.8669496960850344,,0.8669496960850344,350,natural_qa:mode=closedbook
openai_text-davinci-003,0.9971428571428571,0.8958655633478002,,0.8958655633478002,350,natural_qa:mode=closedbook
together_bloom,0.9971428571428571,0.4267182593317047,,0.4267182593317047,350,natural_qa:mode=closedbook
together_glm,0.9971428571428571,0.1163669980812838,,0.1163669980812838,350,natural_qa:mode=closedbook
together_gpt-j-6b,0.9971428571428571,0.12329336536479392,,0.12329336536479392,350,natural_qa:mode=closedbook
together_gpt-neox-20b,0.9971428571428571,0.32176353804925234,,0.32176353804925234,350,natural_qa:mode=closedbook
together_opt-175b,0.9971428571428571,0.7457188323156693,,0.7457188323156693,350,natural_qa:mode=closedbook
together_opt-66b,0.9971428571428571,0.5689150721251947,,0.5689150721251947,350,natural_qa:mode=closedbook
together_t0pp,0.9971428571428571,0.028249390143258064,,0.028249390143258064,350,natural_qa:mode=closedbook
together_t5-11b,0.9971428571428571,0.2635228698438244,,0.2635228698438244,350,natural_qa:mode=closedbook
together_ul2,0.9971428571428571,0.2854852956755539,,0.2854852956755539,350,natural_qa:mode=closedbook
together_yalm,0.9971428571428571,0.025870878741686195,,0.025870878741686195,350,natural_qa:mode=closedbook
AlephAlpha_luminous-base,0.9971428571428571,0.3109555514513498,,0.3109555514513498,350,natural_qa:mode=closedbook
AlephAlpha_luminous-extended,0.9971428571428571,0.5447887526007826,,0.5447887526007826,350,natural_qa:mode=closedbook
AlephAlpha_luminous-supreme,0.9971428571428571,0.6862466543481581,,0.6862466543481581,350,natural_qa:mode=closedbook
ai21_j1-grande,0.9971428571428571,0.4920239334600237,,0.4920239334600237,350,natural_qa:mode=closedbook
ai21_j1-grande-v2-beta,0.9971428571428571,0.8436301024726928,,0.8436301024726928,350,natural_qa:mode=closedbook
ai21_j1-jumbo,0.9971428571428571,0.7249375987421101,,0.7249375987421101,350,natural_qa:mode=closedbook
ai21_j1-large,0.9971428571428571,0.28125071953176695,,0.28125071953176695,350,natural_qa:mode=closedbook
anthropic_stanford-online-all-v4-s3,0.9971428571428571,0.6802585795451784,,0.6802585795451784,350,natural_qa:mode=closedbook
cohere_command-medium-beta,0.9971428571428571,0.4288312687034491,,0.4288312687034491,350,natural_qa:mode=closedbook
cohere_command-xlarge-beta,0.9971428571428571,0.8478965420544368,,0.8478965420544368,350,natural_qa:mode=closedbook
cohere_large-20220720,0.9971428571428571,0.4448702188927753,,0.4448702188927753,350,natural_qa:mode=closedbook
cohere_medium-20220720,0.9971428571428571,0.17186731918874776,,0.17186731918874776,350,natural_qa:mode=closedbook
cohere_medium-20221108,0.9971428571428571,0.28335045086206423,,0.28335045086206423,350,natural_qa:mode=closedbook
cohere_small-20220720,0.9971428571428571,0.027659736580298855,,0.027659736580298855,350,natural_qa:mode=closedbook
cohere_xlarge-20220609,0.9971428571428571,0.7678250803695297,,0.7678250803695297,350,natural_qa:mode=closedbook
cohere_xlarge-20221108,0.9971428571428571,0.8598116253905728,,0.8598116253905728,350,natural_qa:mode=closedbook
microsoft_TNLGv2_530B,0.9971428571428571,0.8830761352803554,,0.8830761352803554,350,natural_qa:mode=closedbook
microsoft_TNLGv2_7B,0.9971428571428571,0.38639616880501065,,0.38639616880501065,350,natural_qa:mode=closedbook
openai_ada,0.9971428571428571,0.02094198049235643,,0.02094198049235643,350,natural_qa:mode=closedbook
openai_babbage,0.9971428571428571,0.048233100233100235,,0.048233100233100235,350,natural_qa:mode=closedbook
openai_curie,0.9971428571428571,0.29509209837781264,,0.29509209837781264,350,natural_qa:mode=closedbook
openai_davinci,0.9971428571428571,0.761168078236475,,0.761168078236475,350,natural_qa:mode=closedbook
openai_text-ada-001,0.9971428571428571,0.0009523809523809524,,0.0009523809523809524,350,natural_qa:mode=closedbook
openai_text-babbage-001,0.9971428571428571,0.004649297963699586,,0.004649297963699586,350,natural_qa:mode=closedbook
openai_text-curie-001,0.9971428571428571,0.21170057344446097,,0.21170057344446097,350,natural_qa:mode=closedbook
openai_text-davinci-002,0.9971428571428571,0.8669496960850344,,0.8669496960850344,350,natural_qa:mode=closedbook
openai_text-davinci-003,0.9971428571428571,0.8958655633478002,,0.8958655633478002,350,natural_qa:mode=closedbook
together_bloom,0.9971428571428571,0.4267182593317047,,0.4267182593317047,350,natural_qa:mode=closedbook
together_glm,0.9971428571428571,0.1163669980812838,,0.1163669980812838,350,natural_qa:mode=closedbook
together_gpt-j-6b,0.9971428571428571,0.12329336536479392,,0.12329336536479392,350,natural_qa:mode=closedbook
together_gpt-neox-20b,0.9971428571428571,0.32176353804925234,,0.32176353804925234,350,natural_qa:mode=closedbook
together_opt-175b,0.9971428571428571,0.7457188323156693,,0.7457188323156693,350,natural_qa:mode=closedbook
together_opt-66b,0.9971428571428571,0.5689150721251947,,0.5689150721251947,350,natural_qa:mode=closedbook
