model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
microsoft_TNLGv2_530B,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_ada,0.4934210526315789,0.5460526315789473,,0.5460526315789473,150,imdb
openai_babbage,0.4934210526315789,0.039473684210526314,,0.039473684210526314,150,imdb
openai_curie,0.4934210526315789,0.9407894736842105,,0.9407894736842105,150,imdb
openai_davinci,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
openai_text-ada-001,0.4934210526315789,0.32894736842105265,,0.32894736842105265,150,imdb
openai_text-babbage-001,0.4934210526315789,0.868421052631579,,0.868421052631579,150,imdb
openai_text-curie-001,0.4934210526315789,0.9013157894736842,,0.9013157894736842,150,imdb
openai_text-davinci-002,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_text-davinci-003,0.4934210526315789,0.8486842105263158,,0.8486842105263158,150,imdb
together_bloom,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
together_glm,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-j-6b,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-175b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-66b,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
together_t0pp,0.4934210526315789,0.0,,0.0,150,imdb
together_t5-11b,0.4934210526315789,0.006578947368421052,,0.006578947368421052,150,imdb
together_ul2,0.4934210526315789,0.0,,0.0,150,imdb
together_yalm,0.4934210526315789,0.5328947368421053,,0.5328947368421053,150,imdb
AlephAlpha_luminous-base,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-extended,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-supreme,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-large,0.4934210526315789,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_large-20220720,0.4934210526315789,1.0,,1.0,150,imdb
cohere_medium-20220720,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_medium-20221108,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_small-20220720,0.4934210526315789,0.09868421052631579,,0.09868421052631579,150,imdb
cohere_xlarge-20220609,0.4934210526315789,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_ada,0.4934210526315789,0.5460526315789473,,0.5460526315789473,150,imdb
openai_babbage,0.4934210526315789,0.039473684210526314,,0.039473684210526314,150,imdb
openai_curie,0.4934210526315789,0.9407894736842105,,0.9407894736842105,150,imdb
openai_davinci,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
openai_text-ada-001,0.4934210526315789,0.32894736842105265,,0.32894736842105265,150,imdb
openai_text-babbage-001,0.4934210526315789,0.868421052631579,,0.868421052631579,150,imdb
openai_text-curie-001,0.4934210526315789,0.9013157894736842,,0.9013157894736842,150,imdb
openai_text-davinci-002,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_text-davinci-003,0.4934210526315789,0.8486842105263158,,0.8486842105263158,150,imdb
together_bloom,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
together_glm,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-j-6b,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-175b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-66b,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
together_t0pp,0.4934210526315789,0.0,,0.0,150,imdb
together_t5-11b,0.4934210526315789,0.006578947368421052,,0.006578947368421052,150,imdb
together_ul2,0.4934210526315789,0.0,,0.0,150,imdb
together_yalm,0.4934210526315789,0.5328947368421053,,0.5328947368421053,150,imdb
AlephAlpha_luminous-base,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-extended,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-supreme,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-large,0.4934210526315789,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_large-20220720,0.4934210526315789,1.0,,1.0,150,imdb
cohere_medium-20220720,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_medium-20221108,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_small-20220720,0.4934210526315789,0.09868421052631579,,0.09868421052631579,150,imdb
cohere_xlarge-20220609,0.4934210526315789,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_ada,0.4934210526315789,0.5460526315789473,,0.5460526315789473,150,imdb
openai_babbage,0.4934210526315789,0.039473684210526314,,0.039473684210526314,150,imdb
openai_curie,0.4934210526315789,0.9407894736842105,,0.9407894736842105,150,imdb
openai_davinci,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
openai_text-ada-001,0.4934210526315789,0.32894736842105265,,0.32894736842105265,150,imdb
openai_text-babbage-001,0.4934210526315789,0.868421052631579,,0.868421052631579,150,imdb
openai_text-curie-001,0.4934210526315789,0.9013157894736842,,0.9013157894736842,150,imdb
openai_text-davinci-002,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_text-davinci-003,0.4934210526315789,0.8486842105263158,,0.8486842105263158,150,imdb
together_bloom,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
together_glm,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-j-6b,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-175b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-66b,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
together_t0pp,0.4934210526315789,0.0,,0.0,150,imdb
together_t5-11b,0.4934210526315789,0.006578947368421052,,0.006578947368421052,150,imdb
together_ul2,0.4934210526315789,0.0,,0.0,150,imdb
together_yalm,0.4934210526315789,0.5328947368421053,,0.5328947368421053,150,imdb
AlephAlpha_luminous-base,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-extended,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-supreme,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-large,0.4934210526315789,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_large-20220720,0.4934210526315789,1.0,,1.0,150,imdb
cohere_medium-20220720,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_medium-20221108,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_small-20220720,0.4934210526315789,0.09868421052631579,,0.09868421052631579,150,imdb
cohere_xlarge-20220609,0.4934210526315789,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_ada,0.4934210526315789,0.5460526315789473,,0.5460526315789473,150,imdb
openai_babbage,0.4934210526315789,0.039473684210526314,,0.039473684210526314,150,imdb
openai_curie,0.4934210526315789,0.9407894736842105,,0.9407894736842105,150,imdb
openai_davinci,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
openai_text-ada-001,0.4934210526315789,0.32894736842105265,,0.32894736842105265,150,imdb
openai_text-babbage-001,0.4934210526315789,0.868421052631579,,0.868421052631579,150,imdb
openai_text-curie-001,0.4934210526315789,0.9013157894736842,,0.9013157894736842,150,imdb
openai_text-davinci-002,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_text-davinci-003,0.4934210526315789,0.8486842105263158,,0.8486842105263158,150,imdb
together_bloom,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
together_glm,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-j-6b,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-175b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-66b,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
together_t0pp,0.4934210526315789,0.0,,0.0,150,imdb
together_t5-11b,0.4934210526315789,0.006578947368421052,,0.006578947368421052,150,imdb
together_ul2,0.4934210526315789,0.0,,0.0,150,imdb
together_yalm,0.4934210526315789,0.5328947368421053,,0.5328947368421053,150,imdb
AlephAlpha_luminous-base,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-extended,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-supreme,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-large,0.4934210526315789,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_large-20220720,0.4934210526315789,1.0,,1.0,150,imdb
cohere_medium-20220720,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_medium-20221108,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_small-20220720,0.4934210526315789,0.09868421052631579,,0.09868421052631579,150,imdb
cohere_xlarge-20220609,0.4934210526315789,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_ada,0.4934210526315789,0.5460526315789473,,0.5460526315789473,150,imdb
openai_babbage,0.4934210526315789,0.039473684210526314,,0.039473684210526314,150,imdb
openai_curie,0.4934210526315789,0.9407894736842105,,0.9407894736842105,150,imdb
openai_davinci,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
openai_text-ada-001,0.4934210526315789,0.32894736842105265,,0.32894736842105265,150,imdb
openai_text-babbage-001,0.4934210526315789,0.868421052631579,,0.868421052631579,150,imdb
openai_text-curie-001,0.4934210526315789,0.9013157894736842,,0.9013157894736842,150,imdb
openai_text-davinci-002,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_text-davinci-003,0.4934210526315789,0.8486842105263158,,0.8486842105263158,150,imdb
together_bloom,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
together_glm,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-j-6b,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-175b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-66b,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
together_t0pp,0.4934210526315789,0.0,,0.0,150,imdb
together_t5-11b,0.4934210526315789,0.006578947368421052,,0.006578947368421052,150,imdb
together_ul2,0.4934210526315789,0.0,,0.0,150,imdb
together_yalm,0.4934210526315789,0.5328947368421053,,0.5328947368421053,150,imdb
AlephAlpha_luminous-base,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-extended,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-supreme,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-large,0.4934210526315789,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_large-20220720,0.4934210526315789,1.0,,1.0,150,imdb
cohere_medium-20220720,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_medium-20221108,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_small-20220720,0.4934210526315789,0.09868421052631579,,0.09868421052631579,150,imdb
cohere_xlarge-20220609,0.4934210526315789,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_ada,0.4934210526315789,0.5460526315789473,,0.5460526315789473,150,imdb
openai_babbage,0.4934210526315789,0.039473684210526314,,0.039473684210526314,150,imdb
openai_curie,0.4934210526315789,0.9407894736842105,,0.9407894736842105,150,imdb
openai_davinci,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
openai_text-ada-001,0.4934210526315789,0.32894736842105265,,0.32894736842105265,150,imdb
openai_text-babbage-001,0.4934210526315789,0.868421052631579,,0.868421052631579,150,imdb
openai_text-curie-001,0.4934210526315789,0.9013157894736842,,0.9013157894736842,150,imdb
openai_text-davinci-002,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_text-davinci-003,0.4934210526315789,0.8486842105263158,,0.8486842105263158,150,imdb
together_bloom,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
together_glm,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-j-6b,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-175b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-66b,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
together_t0pp,0.4934210526315789,0.0,,0.0,150,imdb
together_t5-11b,0.4934210526315789,0.006578947368421052,,0.006578947368421052,150,imdb
together_ul2,0.4934210526315789,0.0,,0.0,150,imdb
together_yalm,0.4934210526315789,0.5328947368421053,,0.5328947368421053,150,imdb
AlephAlpha_luminous-base,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-extended,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-supreme,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-large,0.4934210526315789,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_large-20220720,0.4934210526315789,1.0,,1.0,150,imdb
cohere_medium-20220720,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_medium-20221108,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_small-20220720,0.4934210526315789,0.09868421052631579,,0.09868421052631579,150,imdb
cohere_xlarge-20220609,0.4934210526315789,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_ada,0.4934210526315789,0.5460526315789473,,0.5460526315789473,150,imdb
openai_babbage,0.4934210526315789,0.039473684210526314,,0.039473684210526314,150,imdb
openai_curie,0.4934210526315789,0.9407894736842105,,0.9407894736842105,150,imdb
openai_davinci,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
openai_text-ada-001,0.4934210526315789,0.32894736842105265,,0.32894736842105265,150,imdb
openai_text-babbage-001,0.4934210526315789,0.868421052631579,,0.868421052631579,150,imdb
openai_text-curie-001,0.4934210526315789,0.9013157894736842,,0.9013157894736842,150,imdb
openai_text-davinci-002,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_text-davinci-003,0.4934210526315789,0.8486842105263158,,0.8486842105263158,150,imdb
together_bloom,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
together_glm,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-j-6b,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-175b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-66b,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
together_t0pp,0.4934210526315789,0.0,,0.0,150,imdb
together_t5-11b,0.4934210526315789,0.006578947368421052,,0.006578947368421052,150,imdb
together_ul2,0.4934210526315789,0.0,,0.0,150,imdb
together_yalm,0.4934210526315789,0.5328947368421053,,0.5328947368421053,150,imdb
AlephAlpha_luminous-base,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-extended,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-supreme,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-large,0.4934210526315789,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_large-20220720,0.4934210526315789,1.0,,1.0,150,imdb
cohere_medium-20220720,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_medium-20221108,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_small-20220720,0.4934210526315789,0.09868421052631579,,0.09868421052631579,150,imdb
cohere_xlarge-20220609,0.4934210526315789,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_ada,0.4934210526315789,0.5460526315789473,,0.5460526315789473,150,imdb
openai_babbage,0.4934210526315789,0.039473684210526314,,0.039473684210526314,150,imdb
openai_curie,0.4934210526315789,0.9407894736842105,,0.9407894736842105,150,imdb
openai_davinci,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
openai_text-ada-001,0.4934210526315789,0.32894736842105265,,0.32894736842105265,150,imdb
openai_text-babbage-001,0.4934210526315789,0.868421052631579,,0.868421052631579,150,imdb
openai_text-curie-001,0.4934210526315789,0.9013157894736842,,0.9013157894736842,150,imdb
openai_text-davinci-002,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_text-davinci-003,0.4934210526315789,0.8486842105263158,,0.8486842105263158,150,imdb
together_bloom,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
together_glm,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-j-6b,0.4934210526315789,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-175b,0.4934210526315789,1.0,,1.0,150,imdb
together_opt-66b,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
together_t0pp,0.4934210526315789,0.0,,0.0,150,imdb
together_t5-11b,0.4934210526315789,0.006578947368421052,,0.006578947368421052,150,imdb
together_ul2,0.4934210526315789,0.0,,0.0,150,imdb
together_yalm,0.4934210526315789,0.5328947368421053,,0.5328947368421053,150,imdb
AlephAlpha_luminous-base,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-extended,0.4934210526315789,0.9868421052631579,,0.9868421052631579,150,imdb
AlephAlpha_luminous-supreme,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.4934210526315789,1.0,,1.0,150,imdb
ai21_j1-large,0.4934210526315789,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.4934210526315789,1.0,,1.0,150,imdb
cohere_large-20220720,0.4934210526315789,1.0,,1.0,150,imdb
cohere_medium-20220720,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_medium-20221108,0.4934210526315789,0.9342105263157895,,0.9342105263157895,150,imdb
cohere_small-20220720,0.4934210526315789,0.09868421052631579,,0.09868421052631579,150,imdb
cohere_xlarge-20220609,0.4934210526315789,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.4934210526315789,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.4934210526315789,0.993421052631579,,0.993421052631579,150,imdb
openai_ada,0.4934210526315789,0.5460526315789473,,0.5460526315789473,150,imdb
