model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j1-large,1.09,0.43,,0.43,100,raft
anthropic_stanford-online-all-v4-s3,1.09,0.95,,0.95,100,raft
cohere_command-medium-beta,1.09,0.87,,0.87,100,raft
cohere_command-xlarge-beta,1.09,0.96,,0.96,100,raft
cohere_large-20220720,1.09,0.76,,0.76,100,raft
cohere_medium-20220720,1.09,0.43,,0.43,100,raft
cohere_medium-20221108,1.09,0.56,,0.56,100,raft
cohere_small-20220720,1.09,0.34,,0.34,100,raft
cohere_xlarge-20220609,1.09,0.91,,0.91,100,raft
cohere_xlarge-20221108,1.09,0.71,,0.71,100,raft
microsoft_TNLGv2_530B,1.09,0.92,,0.92,100,raft
microsoft_TNLGv2_7B,1.09,0.22,,0.22,100,raft
openai_ada,1.09,0.1,,0.1,100,raft
openai_babbage,1.09,0.08,,0.08,100,raft
openai_curie,1.09,0.16,,0.16,100,raft
openai_davinci,1.09,0.89,,0.89,100,raft
openai_text-ada-001,1.09,0.18,,0.18,100,raft
openai_text-babbage-001,1.09,0.19,,0.19,100,raft
openai_text-curie-001,1.09,0.32,,0.32,100,raft
openai_text-davinci-002,1.09,1.0,,1.0,100,raft
openai_text-davinci-003,1.09,1.0,,1.0,100,raft
together_bloom,1.09,0.58,,0.58,100,raft
together_glm,1.09,0.85,,0.85,100,raft
together_gpt-j-6b,1.09,0.67,,0.67,100,raft
together_gpt-neox-20b,1.09,0.29,,0.29,100,raft
together_opt-175b,1.09,0.53,,0.53,100,raft
together_opt-66b,1.09,0.4,,0.4,100,raft
together_t0pp,1.09,0.24,,0.24,100,raft
together_t5-11b,1.09,0.19,,0.19,100,raft
together_ul2,1.09,0.08,,0.08,100,raft
together_yalm,1.09,0.03,,0.03,100,raft
AlephAlpha_luminous-base,1.09,0.2,,0.2,100,raft
AlephAlpha_luminous-extended,1.09,0.42,,0.42,100,raft
AlephAlpha_luminous-supreme,1.09,0.9,,0.9,100,raft
ai21_j1-grande,1.09,0.84,,0.84,100,raft
ai21_j1-grande-v2-beta,1.09,0.86,,0.86,100,raft
ai21_j1-jumbo,1.09,0.99,,0.99,100,raft
ai21_j1-large,1.09,0.43,,0.43,100,raft
anthropic_stanford-online-all-v4-s3,1.09,0.95,,0.95,100,raft
cohere_command-medium-beta,1.09,0.87,,0.87,100,raft
cohere_command-xlarge-beta,1.09,0.96,,0.96,100,raft
cohere_large-20220720,1.09,0.76,,0.76,100,raft
cohere_medium-20220720,1.09,0.43,,0.43,100,raft
cohere_medium-20221108,1.09,0.56,,0.56,100,raft
cohere_small-20220720,1.09,0.34,,0.34,100,raft
cohere_xlarge-20220609,1.09,0.91,,0.91,100,raft
cohere_xlarge-20221108,1.09,0.71,,0.71,100,raft
microsoft_TNLGv2_530B,1.09,0.92,,0.92,100,raft
microsoft_TNLGv2_7B,1.09,0.22,,0.22,100,raft
openai_ada,1.09,0.1,,0.1,100,raft
openai_babbage,1.09,0.08,,0.08,100,raft
openai_curie,1.09,0.16,,0.16,100,raft
openai_davinci,1.09,0.89,,0.89,100,raft
openai_text-ada-001,1.09,0.18,,0.18,100,raft
openai_text-babbage-001,1.09,0.19,,0.19,100,raft
openai_text-curie-001,1.09,0.32,,0.32,100,raft
openai_text-davinci-002,1.09,1.0,,1.0,100,raft
openai_text-davinci-003,1.09,1.0,,1.0,100,raft
together_bloom,1.09,0.58,,0.58,100,raft
together_glm,1.09,0.85,,0.85,100,raft
together_gpt-j-6b,1.09,0.67,,0.67,100,raft
together_gpt-neox-20b,1.09,0.29,,0.29,100,raft
together_opt-175b,1.09,0.53,,0.53,100,raft
together_opt-66b,1.09,0.4,,0.4,100,raft
together_t0pp,1.09,0.24,,0.24,100,raft
together_t5-11b,1.09,0.19,,0.19,100,raft
together_ul2,1.09,0.08,,0.08,100,raft
together_yalm,1.09,0.03,,0.03,100,raft
AlephAlpha_luminous-base,1.09,0.2,,0.2,100,raft
AlephAlpha_luminous-extended,1.09,0.42,,0.42,100,raft
AlephAlpha_luminous-supreme,1.09,0.9,,0.9,100,raft
ai21_j1-grande,1.09,0.84,,0.84,100,raft
ai21_j1-grande-v2-beta,1.09,0.86,,0.86,100,raft
ai21_j1-jumbo,1.09,0.99,,0.99,100,raft
ai21_j1-large,1.09,0.43,,0.43,100,raft
anthropic_stanford-online-all-v4-s3,1.09,0.95,,0.95,100,raft
cohere_command-medium-beta,1.09,0.87,,0.87,100,raft
cohere_command-xlarge-beta,1.09,0.96,,0.96,100,raft
cohere_large-20220720,1.09,0.76,,0.76,100,raft
cohere_medium-20220720,1.09,0.43,,0.43,100,raft
cohere_medium-20221108,1.09,0.56,,0.56,100,raft
cohere_small-20220720,1.09,0.34,,0.34,100,raft
cohere_xlarge-20220609,1.09,0.91,,0.91,100,raft
cohere_xlarge-20221108,1.09,0.71,,0.71,100,raft
microsoft_TNLGv2_530B,1.09,0.92,,0.92,100,raft
microsoft_TNLGv2_7B,1.09,0.22,,0.22,100,raft
openai_ada,1.09,0.1,,0.1,100,raft
openai_babbage,1.09,0.08,,0.08,100,raft
openai_curie,1.09,0.16,,0.16,100,raft
openai_davinci,1.09,0.89,,0.89,100,raft
openai_text-ada-001,1.09,0.18,,0.18,100,raft
openai_text-babbage-001,1.09,0.19,,0.19,100,raft
openai_text-curie-001,1.09,0.32,,0.32,100,raft
openai_text-davinci-002,1.09,1.0,,1.0,100,raft
openai_text-davinci-003,1.09,1.0,,1.0,100,raft
together_bloom,1.09,0.58,,0.58,100,raft
together_glm,1.09,0.85,,0.85,100,raft
together_gpt-j-6b,1.09,0.67,,0.67,100,raft
together_gpt-neox-20b,1.09,0.29,,0.29,100,raft
together_opt-175b,1.09,0.53,,0.53,100,raft
together_opt-66b,1.09,0.4,,0.4,100,raft
together_t0pp,1.09,0.24,,0.24,100,raft
together_t5-11b,1.09,0.19,,0.19,100,raft
together_ul2,1.09,0.08,,0.08,100,raft
together_yalm,1.09,0.03,,0.03,100,raft
AlephAlpha_luminous-base,1.09,0.2,,0.2,100,raft
AlephAlpha_luminous-extended,1.09,0.42,,0.42,100,raft
AlephAlpha_luminous-supreme,1.09,0.9,,0.9,100,raft
ai21_j1-grande,1.09,0.84,,0.84,100,raft
ai21_j1-grande-v2-beta,1.09,0.86,,0.86,100,raft
ai21_j1-jumbo,1.09,0.99,,0.99,100,raft
ai21_j1-large,1.09,0.43,,0.43,100,raft
anthropic_stanford-online-all-v4-s3,1.09,0.95,,0.95,100,raft
cohere_command-medium-beta,1.09,0.87,,0.87,100,raft
cohere_command-xlarge-beta,1.09,0.96,,0.96,100,raft
cohere_large-20220720,1.09,0.76,,0.76,100,raft
cohere_medium-20220720,1.09,0.43,,0.43,100,raft
cohere_medium-20221108,1.09,0.56,,0.56,100,raft
cohere_small-20220720,1.09,0.34,,0.34,100,raft
cohere_xlarge-20220609,1.09,0.91,,0.91,100,raft
cohere_xlarge-20221108,1.09,0.71,,0.71,100,raft
microsoft_TNLGv2_530B,1.09,0.92,,0.92,100,raft
microsoft_TNLGv2_7B,1.09,0.22,,0.22,100,raft
openai_ada,1.09,0.1,,0.1,100,raft
openai_babbage,1.09,0.08,,0.08,100,raft
openai_curie,1.09,0.16,,0.16,100,raft
openai_davinci,1.09,0.89,,0.89,100,raft
openai_text-ada-001,1.09,0.18,,0.18,100,raft
openai_text-babbage-001,1.09,0.19,,0.19,100,raft
openai_text-curie-001,1.09,0.32,,0.32,100,raft
openai_text-davinci-002,1.09,1.0,,1.0,100,raft
openai_text-davinci-003,1.09,1.0,,1.0,100,raft
together_bloom,1.09,0.58,,0.58,100,raft
together_glm,1.09,0.85,,0.85,100,raft
together_gpt-j-6b,1.09,0.67,,0.67,100,raft
together_gpt-neox-20b,1.09,0.29,,0.29,100,raft
together_opt-175b,1.09,0.53,,0.53,100,raft
together_opt-66b,1.09,0.4,,0.4,100,raft
together_t0pp,1.09,0.24,,0.24,100,raft
together_t5-11b,1.09,0.19,,0.19,100,raft
together_ul2,1.09,0.08,,0.08,100,raft
together_yalm,1.09,0.03,,0.03,100,raft
AlephAlpha_luminous-base,1.09,0.2,,0.2,100,raft
AlephAlpha_luminous-extended,1.09,0.42,,0.42,100,raft
AlephAlpha_luminous-supreme,1.09,0.9,,0.9,100,raft
ai21_j1-grande,1.09,0.84,,0.84,100,raft
ai21_j1-grande-v2-beta,1.09,0.86,,0.86,100,raft
ai21_j1-jumbo,1.09,0.99,,0.99,100,raft
ai21_j1-large,1.09,0.43,,0.43,100,raft
anthropic_stanford-online-all-v4-s3,1.09,0.95,,0.95,100,raft
cohere_command-medium-beta,1.09,0.87,,0.87,100,raft
cohere_command-xlarge-beta,1.09,0.96,,0.96,100,raft
cohere_large-20220720,1.09,0.76,,0.76,100,raft
cohere_medium-20220720,1.09,0.43,,0.43,100,raft
cohere_medium-20221108,1.09,0.56,,0.56,100,raft
cohere_small-20220720,1.09,0.34,,0.34,100,raft
cohere_xlarge-20220609,1.09,0.91,,0.91,100,raft
cohere_xlarge-20221108,1.09,0.71,,0.71,100,raft
microsoft_TNLGv2_530B,1.09,0.92,,0.92,100,raft
microsoft_TNLGv2_7B,1.09,0.22,,0.22,100,raft
openai_ada,1.09,0.1,,0.1,100,raft
openai_babbage,1.09,0.08,,0.08,100,raft
openai_curie,1.09,0.16,,0.16,100,raft
openai_davinci,1.09,0.89,,0.89,100,raft
openai_text-ada-001,1.09,0.18,,0.18,100,raft
openai_text-babbage-001,1.09,0.19,,0.19,100,raft
openai_text-curie-001,1.09,0.32,,0.32,100,raft
openai_text-davinci-002,1.09,1.0,,1.0,100,raft
openai_text-davinci-003,1.09,1.0,,1.0,100,raft
together_bloom,1.09,0.58,,0.58,100,raft
together_glm,1.09,0.85,,0.85,100,raft
together_gpt-j-6b,1.09,0.67,,0.67,100,raft
together_gpt-neox-20b,1.09,0.29,,0.29,100,raft
together_opt-175b,1.09,0.53,,0.53,100,raft
together_opt-66b,1.09,0.4,,0.4,100,raft
together_t0pp,1.09,0.24,,0.24,100,raft
together_t5-11b,1.09,0.19,,0.19,100,raft
together_ul2,1.09,0.08,,0.08,100,raft
together_yalm,1.09,0.03,,0.03,100,raft
AlephAlpha_luminous-base,1.09,0.2,,0.2,100,raft
AlephAlpha_luminous-extended,1.09,0.42,,0.42,100,raft
AlephAlpha_luminous-supreme,1.09,0.9,,0.9,100,raft
ai21_j1-grande,1.09,0.84,,0.84,100,raft
ai21_j1-grande-v2-beta,1.09,0.86,,0.86,100,raft
ai21_j1-jumbo,1.09,0.99,,0.99,100,raft
ai21_j1-large,1.09,0.43,,0.43,100,raft
anthropic_stanford-online-all-v4-s3,1.09,0.95,,0.95,100,raft
cohere_command-medium-beta,1.09,0.87,,0.87,100,raft
cohere_command-xlarge-beta,1.09,0.96,,0.96,100,raft
cohere_large-20220720,1.09,0.76,,0.76,100,raft
cohere_medium-20220720,1.09,0.43,,0.43,100,raft
cohere_medium-20221108,1.09,0.56,,0.56,100,raft
cohere_small-20220720,1.09,0.34,,0.34,100,raft
cohere_xlarge-20220609,1.09,0.91,,0.91,100,raft
cohere_xlarge-20221108,1.09,0.71,,0.71,100,raft
microsoft_TNLGv2_530B,1.09,0.92,,0.92,100,raft
microsoft_TNLGv2_7B,1.09,0.22,,0.22,100,raft
openai_ada,1.09,0.1,,0.1,100,raft
openai_babbage,1.09,0.08,,0.08,100,raft
openai_curie,1.09,0.16,,0.16,100,raft
openai_davinci,1.09,0.89,,0.89,100,raft
openai_text-ada-001,1.09,0.18,,0.18,100,raft
openai_text-babbage-001,1.09,0.19,,0.19,100,raft
openai_text-curie-001,1.09,0.32,,0.32,100,raft
openai_text-davinci-002,1.09,1.0,,1.0,100,raft
openai_text-davinci-003,1.09,1.0,,1.0,100,raft
together_bloom,1.09,0.58,,0.58,100,raft
together_glm,1.09,0.85,,0.85,100,raft
together_gpt-j-6b,1.09,0.67,,0.67,100,raft
together_gpt-neox-20b,1.09,0.29,,0.29,100,raft
together_opt-175b,1.09,0.53,,0.53,100,raft
together_opt-66b,1.09,0.4,,0.4,100,raft
together_t0pp,1.09,0.24,,0.24,100,raft
together_t5-11b,1.09,0.19,,0.19,100,raft
together_ul2,1.09,0.08,,0.08,100,raft
together_yalm,1.09,0.03,,0.03,100,raft
AlephAlpha_luminous-base,1.09,0.2,,0.2,100,raft
AlephAlpha_luminous-extended,1.09,0.42,,0.42,100,raft
AlephAlpha_luminous-supreme,1.09,0.9,,0.9,100,raft
ai21_j1-grande,1.09,0.84,,0.84,100,raft
ai21_j1-grande-v2-beta,1.09,0.86,,0.86,100,raft
ai21_j1-jumbo,1.09,0.99,,0.99,100,raft
ai21_j1-large,1.09,0.43,,0.43,100,raft
anthropic_stanford-online-all-v4-s3,1.09,0.95,,0.95,100,raft
cohere_command-medium-beta,1.09,0.87,,0.87,100,raft
cohere_command-xlarge-beta,1.09,0.96,,0.96,100,raft
cohere_large-20220720,1.09,0.76,,0.76,100,raft
cohere_medium-20220720,1.09,0.43,,0.43,100,raft
cohere_medium-20221108,1.09,0.56,,0.56,100,raft
cohere_small-20220720,1.09,0.34,,0.34,100,raft
cohere_xlarge-20220609,1.09,0.91,,0.91,100,raft
cohere_xlarge-20221108,1.09,0.71,,0.71,100,raft
microsoft_TNLGv2_530B,1.09,0.92,,0.92,100,raft
microsoft_TNLGv2_7B,1.09,0.22,,0.22,100,raft
openai_ada,1.09,0.1,,0.1,100,raft
openai_babbage,1.09,0.08,,0.08,100,raft
openai_curie,1.09,0.16,,0.16,100,raft
openai_davinci,1.09,0.89,,0.89,100,raft
openai_text-ada-001,1.09,0.18,,0.18,100,raft
openai_text-babbage-001,1.09,0.19,,0.19,100,raft
openai_text-curie-001,1.09,0.32,,0.32,100,raft
openai_text-davinci-002,1.09,1.0,,1.0,100,raft
openai_text-davinci-003,1.09,1.0,,1.0,100,raft
together_bloom,1.09,0.58,,0.58,100,raft
together_glm,1.09,0.85,,0.85,100,raft
together_gpt-j-6b,1.09,0.67,,0.67,100,raft
together_gpt-neox-20b,1.09,0.29,,0.29,100,raft
together_opt-175b,1.09,0.53,,0.53,100,raft
together_opt-66b,1.09,0.4,,0.4,100,raft
together_t0pp,1.09,0.24,,0.24,100,raft
together_t5-11b,1.09,0.19,,0.19,100,raft
together_ul2,1.09,0.08,,0.08,100,raft
together_yalm,1.09,0.03,,0.03,100,raft
AlephAlpha_luminous-base,1.09,0.2,,0.2,100,raft
AlephAlpha_luminous-extended,1.09,0.42,,0.42,100,raft
AlephAlpha_luminous-supreme,1.09,0.9,,0.9,100,raft
ai21_j1-grande,1.09,0.84,,0.84,100,raft
ai21_j1-grande-v2-beta,1.09,0.86,,0.86,100,raft
ai21_j1-jumbo,1.09,0.99,,0.99,100,raft
ai21_j1-large,1.09,0.43,,0.43,100,raft
anthropic_stanford-online-all-v4-s3,1.09,0.95,,0.95,100,raft
cohere_command-medium-beta,1.09,0.87,,0.87,100,raft
cohere_command-xlarge-beta,1.09,0.96,,0.96,100,raft
cohere_large-20220720,1.09,0.76,,0.76,100,raft
cohere_medium-20220720,1.09,0.43,,0.43,100,raft
cohere_medium-20221108,1.09,0.56,,0.56,100,raft
cohere_small-20220720,1.09,0.34,,0.34,100,raft
cohere_xlarge-20220609,1.09,0.91,,0.91,100,raft
cohere_xlarge-20221108,1.09,0.71,,0.71,100,raft
microsoft_TNLGv2_530B,1.09,0.92,,0.92,100,raft
microsoft_TNLGv2_7B,1.09,0.22,,0.22,100,raft
openai_ada,1.09,0.1,,0.1,100,raft
openai_babbage,1.09,0.08,,0.08,100,raft
openai_curie,1.09,0.16,,0.16,100,raft
openai_davinci,1.09,0.89,,0.89,100,raft
openai_text-ada-001,1.09,0.18,,0.18,100,raft
openai_text-babbage-001,1.09,0.19,,0.19,100,raft
openai_text-curie-001,1.09,0.32,,0.32,100,raft
openai_text-davinci-002,1.09,1.0,,1.0,100,raft
openai_text-davinci-003,1.09,1.0,,1.0,100,raft
together_bloom,1.09,0.58,,0.58,100,raft
together_glm,1.09,0.85,,0.85,100,raft
together_gpt-j-6b,1.09,0.67,,0.67,100,raft
together_gpt-neox-20b,1.09,0.29,,0.29,100,raft
together_opt-175b,1.09,0.53,,0.53,100,raft
together_opt-66b,1.09,0.4,,0.4,100,raft
together_t0pp,1.09,0.24,,0.24,100,raft
together_t5-11b,1.09,0.19,,0.19,100,raft
together_ul2,1.09,0.08,,0.08,100,raft
together_yalm,1.09,0.03,,0.03,100,raft
AlephAlpha_luminous-base,1.09,0.2,,0.2,100,raft
AlephAlpha_luminous-extended,1.09,0.42,,0.42,100,raft
AlephAlpha_luminous-supreme,1.09,0.9,,0.9,100,raft
ai21_j1-grande,1.09,0.84,,0.84,100,raft
ai21_j1-grande-v2-beta,1.09,0.86,,0.86,100,raft
ai21_j1-jumbo,1.09,0.99,,0.99,100,raft
ai21_j1-large,1.09,0.43,,0.43,100,raft
anthropic_stanford-online-all-v4-s3,1.09,0.95,,0.95,100,raft
cohere_command-medium-beta,1.09,0.87,,0.87,100,raft
cohere_command-xlarge-beta,1.09,0.96,,0.96,100,raft
cohere_large-20220720,1.09,0.76,,0.76,100,raft
cohere_medium-20220720,1.09,0.43,,0.43,100,raft
cohere_medium-20221108,1.09,0.56,,0.56,100,raft
cohere_small-20220720,1.09,0.34,,0.34,100,raft
cohere_xlarge-20220609,1.09,0.91,,0.91,100,raft
cohere_xlarge-20221108,1.09,0.71,,0.71,100,raft
microsoft_TNLGv2_530B,1.09,0.92,,0.92,100,raft
microsoft_TNLGv2_7B,1.09,0.22,,0.22,100,raft
openai_ada,1.09,0.1,,0.1,100,raft
openai_babbage,1.09,0.08,,0.08,100,raft
openai_curie,1.09,0.16,,0.16,100,raft
openai_davinci,1.09,0.89,,0.89,100,raft
openai_text-ada-001,1.09,0.18,,0.18,100,raft
openai_text-babbage-001,1.09,0.19,,0.19,100,raft
openai_text-curie-001,1.09,0.32,,0.32,100,raft
openai_text-davinci-002,1.09,1.0,,1.0,100,raft
openai_text-davinci-003,1.09,1.0,,1.0,100,raft
together_bloom,1.09,0.58,,0.58,100,raft
together_glm,1.09,0.85,,0.85,100,raft
together_gpt-j-6b,1.09,0.67,,0.67,100,raft
together_gpt-neox-20b,1.09,0.29,,0.29,100,raft
together_opt-175b,1.09,0.53,,0.53,100,raft
together_opt-66b,1.09,0.4,,0.4,100,raft
together_t0pp,1.09,0.24,,0.24,100,raft
together_t5-11b,1.09,0.19,,0.19,100,raft
together_ul2,1.09,0.08,,0.08,100,raft
together_yalm,1.09,0.03,,0.03,100,raft
