model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-175b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-66b,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
together_t0pp,0.49333333333333335,0.0,,0.0,150,imdb
together_t5-11b,0.49333333333333335,0.006666666666666667,,0.006666666666666667,150,imdb
together_ul2,0.49333333333333335,0.0,,0.0,150,imdb
together_yalm,0.49333333333333335,0.5266666666666666,,0.5266666666666666,150,imdb
AlephAlpha_luminous-base,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-extended,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-supreme,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-large,0.49333333333333335,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_large-20220720,0.49333333333333335,1.0,,1.0,150,imdb
cohere_medium-20220720,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_medium-20221108,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_small-20220720,0.49333333333333335,0.1,,0.1,150,imdb
cohere_xlarge-20220609,0.49333333333333335,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_ada,0.49333333333333335,0.5533333333333333,,0.5533333333333333,150,imdb
openai_babbage,0.49333333333333335,0.04,,0.04,150,imdb
openai_curie,0.49333333333333335,0.94,,0.94,150,imdb
openai_davinci,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
openai_text-ada-001,0.49333333333333335,0.32,,0.32,150,imdb
openai_text-babbage-001,0.49333333333333335,0.8666666666666667,,0.8666666666666667,150,imdb
openai_text-curie-001,0.49333333333333335,0.9,,0.9,150,imdb
openai_text-davinci-002,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-175b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-66b,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
together_t0pp,0.49333333333333335,0.0,,0.0,150,imdb
together_t5-11b,0.49333333333333335,0.006666666666666667,,0.006666666666666667,150,imdb
together_ul2,0.49333333333333335,0.0,,0.0,150,imdb
together_yalm,0.49333333333333335,0.5266666666666666,,0.5266666666666666,150,imdb
AlephAlpha_luminous-base,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-extended,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-supreme,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-large,0.49333333333333335,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_large-20220720,0.49333333333333335,1.0,,1.0,150,imdb
cohere_medium-20220720,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_medium-20221108,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_small-20220720,0.49333333333333335,0.1,,0.1,150,imdb
cohere_xlarge-20220609,0.49333333333333335,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_ada,0.49333333333333335,0.5533333333333333,,0.5533333333333333,150,imdb
openai_babbage,0.49333333333333335,0.04,,0.04,150,imdb
openai_curie,0.49333333333333335,0.94,,0.94,150,imdb
openai_davinci,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
openai_text-ada-001,0.49333333333333335,0.32,,0.32,150,imdb
openai_text-babbage-001,0.49333333333333335,0.8666666666666667,,0.8666666666666667,150,imdb
openai_text-curie-001,0.49333333333333335,0.9,,0.9,150,imdb
openai_text-davinci-002,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-175b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-66b,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
together_t0pp,0.49333333333333335,0.0,,0.0,150,imdb
together_t5-11b,0.49333333333333335,0.006666666666666667,,0.006666666666666667,150,imdb
together_ul2,0.49333333333333335,0.0,,0.0,150,imdb
together_yalm,0.49333333333333335,0.5266666666666666,,0.5266666666666666,150,imdb
AlephAlpha_luminous-base,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-extended,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-supreme,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-large,0.49333333333333335,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_large-20220720,0.49333333333333335,1.0,,1.0,150,imdb
cohere_medium-20220720,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_medium-20221108,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_small-20220720,0.49333333333333335,0.1,,0.1,150,imdb
cohere_xlarge-20220609,0.49333333333333335,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_ada,0.49333333333333335,0.5533333333333333,,0.5533333333333333,150,imdb
openai_babbage,0.49333333333333335,0.04,,0.04,150,imdb
openai_curie,0.49333333333333335,0.94,,0.94,150,imdb
openai_davinci,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
openai_text-ada-001,0.49333333333333335,0.32,,0.32,150,imdb
openai_text-babbage-001,0.49333333333333335,0.8666666666666667,,0.8666666666666667,150,imdb
openai_text-curie-001,0.49333333333333335,0.9,,0.9,150,imdb
openai_text-davinci-002,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-175b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-66b,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
together_t0pp,0.49333333333333335,0.0,,0.0,150,imdb
together_t5-11b,0.49333333333333335,0.006666666666666667,,0.006666666666666667,150,imdb
together_ul2,0.49333333333333335,0.0,,0.0,150,imdb
together_yalm,0.49333333333333335,0.5266666666666666,,0.5266666666666666,150,imdb
AlephAlpha_luminous-base,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-extended,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-supreme,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-large,0.49333333333333335,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_large-20220720,0.49333333333333335,1.0,,1.0,150,imdb
cohere_medium-20220720,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_medium-20221108,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_small-20220720,0.49333333333333335,0.1,,0.1,150,imdb
cohere_xlarge-20220609,0.49333333333333335,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_ada,0.49333333333333335,0.5533333333333333,,0.5533333333333333,150,imdb
openai_babbage,0.49333333333333335,0.04,,0.04,150,imdb
openai_curie,0.49333333333333335,0.94,,0.94,150,imdb
openai_davinci,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
openai_text-ada-001,0.49333333333333335,0.32,,0.32,150,imdb
openai_text-babbage-001,0.49333333333333335,0.8666666666666667,,0.8666666666666667,150,imdb
openai_text-curie-001,0.49333333333333335,0.9,,0.9,150,imdb
openai_text-davinci-002,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-175b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-66b,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
together_t0pp,0.49333333333333335,0.0,,0.0,150,imdb
together_t5-11b,0.49333333333333335,0.006666666666666667,,0.006666666666666667,150,imdb
together_ul2,0.49333333333333335,0.0,,0.0,150,imdb
together_yalm,0.49333333333333335,0.5266666666666666,,0.5266666666666666,150,imdb
AlephAlpha_luminous-base,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-extended,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-supreme,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-large,0.49333333333333335,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_large-20220720,0.49333333333333335,1.0,,1.0,150,imdb
cohere_medium-20220720,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_medium-20221108,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_small-20220720,0.49333333333333335,0.1,,0.1,150,imdb
cohere_xlarge-20220609,0.49333333333333335,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_ada,0.49333333333333335,0.5533333333333333,,0.5533333333333333,150,imdb
openai_babbage,0.49333333333333335,0.04,,0.04,150,imdb
openai_curie,0.49333333333333335,0.94,,0.94,150,imdb
openai_davinci,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
openai_text-ada-001,0.49333333333333335,0.32,,0.32,150,imdb
openai_text-babbage-001,0.49333333333333335,0.8666666666666667,,0.8666666666666667,150,imdb
openai_text-curie-001,0.49333333333333335,0.9,,0.9,150,imdb
openai_text-davinci-002,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-175b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-66b,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
together_t0pp,0.49333333333333335,0.0,,0.0,150,imdb
together_t5-11b,0.49333333333333335,0.006666666666666667,,0.006666666666666667,150,imdb
together_ul2,0.49333333333333335,0.0,,0.0,150,imdb
together_yalm,0.49333333333333335,0.5266666666666666,,0.5266666666666666,150,imdb
AlephAlpha_luminous-base,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-extended,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-supreme,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-large,0.49333333333333335,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_large-20220720,0.49333333333333335,1.0,,1.0,150,imdb
cohere_medium-20220720,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_medium-20221108,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_small-20220720,0.49333333333333335,0.1,,0.1,150,imdb
cohere_xlarge-20220609,0.49333333333333335,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_ada,0.49333333333333335,0.5533333333333333,,0.5533333333333333,150,imdb
openai_babbage,0.49333333333333335,0.04,,0.04,150,imdb
openai_curie,0.49333333333333335,0.94,,0.94,150,imdb
openai_davinci,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
openai_text-ada-001,0.49333333333333335,0.32,,0.32,150,imdb
openai_text-babbage-001,0.49333333333333335,0.8666666666666667,,0.8666666666666667,150,imdb
openai_text-curie-001,0.49333333333333335,0.9,,0.9,150,imdb
openai_text-davinci-002,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-175b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-66b,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
together_t0pp,0.49333333333333335,0.0,,0.0,150,imdb
together_t5-11b,0.49333333333333335,0.006666666666666667,,0.006666666666666667,150,imdb
together_ul2,0.49333333333333335,0.0,,0.0,150,imdb
together_yalm,0.49333333333333335,0.5266666666666666,,0.5266666666666666,150,imdb
AlephAlpha_luminous-base,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-extended,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-supreme,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-large,0.49333333333333335,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_large-20220720,0.49333333333333335,1.0,,1.0,150,imdb
cohere_medium-20220720,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_medium-20221108,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_small-20220720,0.49333333333333335,0.1,,0.1,150,imdb
cohere_xlarge-20220609,0.49333333333333335,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_ada,0.49333333333333335,0.5533333333333333,,0.5533333333333333,150,imdb
openai_babbage,0.49333333333333335,0.04,,0.04,150,imdb
openai_curie,0.49333333333333335,0.94,,0.94,150,imdb
openai_davinci,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
openai_text-ada-001,0.49333333333333335,0.32,,0.32,150,imdb
openai_text-babbage-001,0.49333333333333335,0.8666666666666667,,0.8666666666666667,150,imdb
openai_text-curie-001,0.49333333333333335,0.9,,0.9,150,imdb
openai_text-davinci-002,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-175b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-66b,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
together_t0pp,0.49333333333333335,0.0,,0.0,150,imdb
together_t5-11b,0.49333333333333335,0.006666666666666667,,0.006666666666666667,150,imdb
together_ul2,0.49333333333333335,0.0,,0.0,150,imdb
together_yalm,0.49333333333333335,0.5266666666666666,,0.5266666666666666,150,imdb
AlephAlpha_luminous-base,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-extended,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-supreme,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-large,0.49333333333333335,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_large-20220720,0.49333333333333335,1.0,,1.0,150,imdb
cohere_medium-20220720,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_medium-20221108,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_small-20220720,0.49333333333333335,0.1,,0.1,150,imdb
cohere_xlarge-20220609,0.49333333333333335,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_ada,0.49333333333333335,0.5533333333333333,,0.5533333333333333,150,imdb
openai_babbage,0.49333333333333335,0.04,,0.04,150,imdb
openai_curie,0.49333333333333335,0.94,,0.94,150,imdb
openai_davinci,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
openai_text-ada-001,0.49333333333333335,0.32,,0.32,150,imdb
openai_text-babbage-001,0.49333333333333335,0.8666666666666667,,0.8666666666666667,150,imdb
openai_text-curie-001,0.49333333333333335,0.9,,0.9,150,imdb
openai_text-davinci-002,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-neox-20b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-175b,0.49333333333333335,1.0,,1.0,150,imdb
together_opt-66b,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
together_t0pp,0.49333333333333335,0.0,,0.0,150,imdb
together_t5-11b,0.49333333333333335,0.006666666666666667,,0.006666666666666667,150,imdb
together_ul2,0.49333333333333335,0.0,,0.0,150,imdb
together_yalm,0.49333333333333335,0.5266666666666666,,0.5266666666666666,150,imdb
AlephAlpha_luminous-base,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-extended,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
AlephAlpha_luminous-supreme,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-grande-v2-beta,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-jumbo,0.49333333333333335,1.0,,1.0,150,imdb
ai21_j1-large,0.49333333333333335,1.0,,1.0,150,imdb
anthropic_stanford-online-all-v4-s3,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-medium-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_command-xlarge-beta,0.49333333333333335,1.0,,1.0,150,imdb
cohere_large-20220720,0.49333333333333335,1.0,,1.0,150,imdb
cohere_medium-20220720,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_medium-20221108,0.49333333333333335,0.9333333333333333,,0.9333333333333333,150,imdb
cohere_small-20220720,0.49333333333333335,0.1,,0.1,150,imdb
cohere_xlarge-20220609,0.49333333333333335,1.0,,1.0,150,imdb
cohere_xlarge-20221108,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_530B,0.49333333333333335,1.0,,1.0,150,imdb
microsoft_TNLGv2_7B,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_ada,0.49333333333333335,0.5533333333333333,,0.5533333333333333,150,imdb
openai_babbage,0.49333333333333335,0.04,,0.04,150,imdb
openai_curie,0.49333333333333335,0.94,,0.94,150,imdb
openai_davinci,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
openai_text-ada-001,0.49333333333333335,0.32,,0.32,150,imdb
openai_text-babbage-001,0.49333333333333335,0.8666666666666667,,0.8666666666666667,150,imdb
openai_text-curie-001,0.49333333333333335,0.9,,0.9,150,imdb
openai_text-davinci-002,0.49333333333333335,0.9933333333333333,,0.9933333333333333,150,imdb
openai_text-davinci-003,0.49333333333333335,0.8466666666666667,,0.8466666666666667,150,imdb
together_bloom,0.49333333333333335,0.9866666666666667,,0.9866666666666667,150,imdb
together_glm,0.49333333333333335,1.0,,1.0,150,imdb
together_gpt-j-6b,0.49333333333333335,1.0,,1.0,150,imdb
