model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
together_t5-11b,0.809,0.031,,0.031,1000,imdb
together_ul2,0.809,0.047,,0.047,1000,imdb
together_yalm,0.809,0.75,,0.75,1000,imdb
AlephAlpha_luminous-base,0.809,0.985,,0.985,1000,imdb
AlephAlpha_luminous-extended,0.809,0.993,,0.993,1000,imdb
AlephAlpha_luminous-supreme,0.809,0.998,,0.998,1000,imdb
ai21_j1-grande,0.809,1.0,,1.0,1000,imdb
ai21_j1-grande-v2-beta,0.809,1.0,,1.0,1000,imdb
ai21_j1-jumbo,0.809,0.998,,0.998,1000,imdb
ai21_j1-large,0.809,0.995,,0.995,1000,imdb
anthropic_stanford-online-all-v4-s3,0.809,0.994,,0.994,1000,imdb
cohere_command-medium-beta,0.809,0.999,,0.999,1000,imdb
cohere_command-xlarge-beta,0.809,0.999,,0.999,1000,imdb
cohere_large-20220720,0.809,0.993,,0.993,1000,imdb
cohere_medium-20220720,0.809,0.958,,0.958,1000,imdb
cohere_medium-20221108,0.809,0.957,,0.957,1000,imdb
cohere_small-20220720,0.809,0.393,,0.393,1000,imdb
cohere_xlarge-20220609,0.809,1.0,,1.0,1000,imdb
cohere_xlarge-20221108,0.809,1.0,,1.0,1000,imdb
microsoft_TNLGv2_530B,0.809,0.999,,0.999,1000,imdb
microsoft_TNLGv2_7B,0.809,0.987,,0.987,1000,imdb
openai_ada,0.809,0.811,,0.811,1000,imdb
openai_babbage,0.809,0.377,,0.377,1000,imdb
openai_curie,0.809,0.953,,0.953,1000,imdb
openai_davinci,0.809,0.99,,0.99,1000,imdb
openai_text-ada-001,0.809,0.75,,0.75,1000,imdb
openai_text-babbage-001,0.809,0.933,,0.933,1000,imdb
openai_text-curie-001,0.809,0.955,,0.955,1000,imdb
openai_text-davinci-002,0.809,0.987,,0.987,1000,imdb
openai_text-davinci-003,0.809,0.897,,0.897,1000,imdb
together_bloom,0.809,0.984,,0.984,1000,imdb
together_glm,0.809,0.993,,0.993,1000,imdb
together_gpt-j-6b,0.809,0.989,,0.989,1000,imdb
together_gpt-neox-20b,0.809,0.996,,0.996,1000,imdb
together_opt-175b,0.809,0.997,,0.997,1000,imdb
together_opt-66b,0.809,0.98,,0.98,1000,imdb
together_t0pp,0.809,0.01,,0.01,1000,imdb
together_t5-11b,0.809,0.031,,0.031,1000,imdb
together_ul2,0.809,0.047,,0.047,1000,imdb
together_yalm,0.809,0.75,,0.75,1000,imdb
AlephAlpha_luminous-base,0.809,0.985,,0.985,1000,imdb
AlephAlpha_luminous-extended,0.809,0.993,,0.993,1000,imdb
AlephAlpha_luminous-supreme,0.809,0.998,,0.998,1000,imdb
ai21_j1-grande,0.809,1.0,,1.0,1000,imdb
ai21_j1-grande-v2-beta,0.809,1.0,,1.0,1000,imdb
ai21_j1-jumbo,0.809,0.998,,0.998,1000,imdb
ai21_j1-large,0.809,0.995,,0.995,1000,imdb
anthropic_stanford-online-all-v4-s3,0.809,0.994,,0.994,1000,imdb
cohere_command-medium-beta,0.809,0.999,,0.999,1000,imdb
cohere_command-xlarge-beta,0.809,0.999,,0.999,1000,imdb
cohere_large-20220720,0.809,0.993,,0.993,1000,imdb
cohere_medium-20220720,0.809,0.958,,0.958,1000,imdb
cohere_medium-20221108,0.809,0.957,,0.957,1000,imdb
cohere_small-20220720,0.809,0.393,,0.393,1000,imdb
cohere_xlarge-20220609,0.809,1.0,,1.0,1000,imdb
cohere_xlarge-20221108,0.809,1.0,,1.0,1000,imdb
microsoft_TNLGv2_530B,0.809,0.999,,0.999,1000,imdb
microsoft_TNLGv2_7B,0.809,0.987,,0.987,1000,imdb
openai_ada,0.809,0.811,,0.811,1000,imdb
openai_babbage,0.809,0.377,,0.377,1000,imdb
openai_curie,0.809,0.953,,0.953,1000,imdb
openai_davinci,0.809,0.99,,0.99,1000,imdb
openai_text-ada-001,0.809,0.75,,0.75,1000,imdb
openai_text-babbage-001,0.809,0.933,,0.933,1000,imdb
openai_text-curie-001,0.809,0.955,,0.955,1000,imdb
openai_text-davinci-002,0.809,0.987,,0.987,1000,imdb
openai_text-davinci-003,0.809,0.897,,0.897,1000,imdb
together_bloom,0.809,0.984,,0.984,1000,imdb
together_glm,0.809,0.993,,0.993,1000,imdb
together_gpt-j-6b,0.809,0.989,,0.989,1000,imdb
together_gpt-neox-20b,0.809,0.996,,0.996,1000,imdb
together_opt-175b,0.809,0.997,,0.997,1000,imdb
together_opt-66b,0.809,0.98,,0.98,1000,imdb
together_t0pp,0.809,0.01,,0.01,1000,imdb
together_t5-11b,0.809,0.031,,0.031,1000,imdb
together_ul2,0.809,0.047,,0.047,1000,imdb
together_yalm,0.809,0.75,,0.75,1000,imdb
AlephAlpha_luminous-base,0.809,0.985,,0.985,1000,imdb
AlephAlpha_luminous-extended,0.809,0.993,,0.993,1000,imdb
AlephAlpha_luminous-supreme,0.809,0.998,,0.998,1000,imdb
ai21_j1-grande,0.809,1.0,,1.0,1000,imdb
ai21_j1-grande-v2-beta,0.809,1.0,,1.0,1000,imdb
ai21_j1-jumbo,0.809,0.998,,0.998,1000,imdb
ai21_j1-large,0.809,0.995,,0.995,1000,imdb
anthropic_stanford-online-all-v4-s3,0.809,0.994,,0.994,1000,imdb
cohere_command-medium-beta,0.809,0.999,,0.999,1000,imdb
cohere_command-xlarge-beta,0.809,0.999,,0.999,1000,imdb
cohere_large-20220720,0.809,0.993,,0.993,1000,imdb
cohere_medium-20220720,0.809,0.958,,0.958,1000,imdb
cohere_medium-20221108,0.809,0.957,,0.957,1000,imdb
cohere_small-20220720,0.809,0.393,,0.393,1000,imdb
cohere_xlarge-20220609,0.809,1.0,,1.0,1000,imdb
cohere_xlarge-20221108,0.809,1.0,,1.0,1000,imdb
microsoft_TNLGv2_530B,0.809,0.999,,0.999,1000,imdb
microsoft_TNLGv2_7B,0.809,0.987,,0.987,1000,imdb
openai_ada,0.809,0.811,,0.811,1000,imdb
openai_babbage,0.809,0.377,,0.377,1000,imdb
openai_curie,0.809,0.953,,0.953,1000,imdb
openai_davinci,0.809,0.99,,0.99,1000,imdb
openai_text-ada-001,0.809,0.75,,0.75,1000,imdb
openai_text-babbage-001,0.809,0.933,,0.933,1000,imdb
openai_text-curie-001,0.809,0.955,,0.955,1000,imdb
openai_text-davinci-002,0.809,0.987,,0.987,1000,imdb
openai_text-davinci-003,0.809,0.897,,0.897,1000,imdb
together_bloom,0.809,0.984,,0.984,1000,imdb
together_glm,0.809,0.993,,0.993,1000,imdb
together_gpt-j-6b,0.809,0.989,,0.989,1000,imdb
together_gpt-neox-20b,0.809,0.996,,0.996,1000,imdb
together_opt-175b,0.809,0.997,,0.997,1000,imdb
together_opt-66b,0.809,0.98,,0.98,1000,imdb
together_t0pp,0.809,0.01,,0.01,1000,imdb
together_t5-11b,0.809,0.031,,0.031,1000,imdb
together_ul2,0.809,0.047,,0.047,1000,imdb
together_yalm,0.809,0.75,,0.75,1000,imdb
AlephAlpha_luminous-base,0.809,0.985,,0.985,1000,imdb
AlephAlpha_luminous-extended,0.809,0.993,,0.993,1000,imdb
AlephAlpha_luminous-supreme,0.809,0.998,,0.998,1000,imdb
ai21_j1-grande,0.809,1.0,,1.0,1000,imdb
ai21_j1-grande-v2-beta,0.809,1.0,,1.0,1000,imdb
ai21_j1-jumbo,0.809,0.998,,0.998,1000,imdb
ai21_j1-large,0.809,0.995,,0.995,1000,imdb
anthropic_stanford-online-all-v4-s3,0.809,0.994,,0.994,1000,imdb
cohere_command-medium-beta,0.809,0.999,,0.999,1000,imdb
cohere_command-xlarge-beta,0.809,0.999,,0.999,1000,imdb
cohere_large-20220720,0.809,0.993,,0.993,1000,imdb
cohere_medium-20220720,0.809,0.958,,0.958,1000,imdb
cohere_medium-20221108,0.809,0.957,,0.957,1000,imdb
cohere_small-20220720,0.809,0.393,,0.393,1000,imdb
cohere_xlarge-20220609,0.809,1.0,,1.0,1000,imdb
cohere_xlarge-20221108,0.809,1.0,,1.0,1000,imdb
microsoft_TNLGv2_530B,0.809,0.999,,0.999,1000,imdb
microsoft_TNLGv2_7B,0.809,0.987,,0.987,1000,imdb
openai_ada,0.809,0.811,,0.811,1000,imdb
openai_babbage,0.809,0.377,,0.377,1000,imdb
openai_curie,0.809,0.953,,0.953,1000,imdb
openai_davinci,0.809,0.99,,0.99,1000,imdb
openai_text-ada-001,0.809,0.75,,0.75,1000,imdb
openai_text-babbage-001,0.809,0.933,,0.933,1000,imdb
openai_text-curie-001,0.809,0.955,,0.955,1000,imdb
openai_text-davinci-002,0.809,0.987,,0.987,1000,imdb
openai_text-davinci-003,0.809,0.897,,0.897,1000,imdb
together_bloom,0.809,0.984,,0.984,1000,imdb
together_glm,0.809,0.993,,0.993,1000,imdb
together_gpt-j-6b,0.809,0.989,,0.989,1000,imdb
together_gpt-neox-20b,0.809,0.996,,0.996,1000,imdb
together_opt-175b,0.809,0.997,,0.997,1000,imdb
together_opt-66b,0.809,0.98,,0.98,1000,imdb
together_t0pp,0.809,0.01,,0.01,1000,imdb
together_t5-11b,0.809,0.031,,0.031,1000,imdb
together_ul2,0.809,0.047,,0.047,1000,imdb
together_yalm,0.809,0.75,,0.75,1000,imdb
AlephAlpha_luminous-base,0.809,0.985,,0.985,1000,imdb
AlephAlpha_luminous-extended,0.809,0.993,,0.993,1000,imdb
AlephAlpha_luminous-supreme,0.809,0.998,,0.998,1000,imdb
ai21_j1-grande,0.809,1.0,,1.0,1000,imdb
ai21_j1-grande-v2-beta,0.809,1.0,,1.0,1000,imdb
ai21_j1-jumbo,0.809,0.998,,0.998,1000,imdb
ai21_j1-large,0.809,0.995,,0.995,1000,imdb
anthropic_stanford-online-all-v4-s3,0.809,0.994,,0.994,1000,imdb
cohere_command-medium-beta,0.809,0.999,,0.999,1000,imdb
cohere_command-xlarge-beta,0.809,0.999,,0.999,1000,imdb
cohere_large-20220720,0.809,0.993,,0.993,1000,imdb
cohere_medium-20220720,0.809,0.958,,0.958,1000,imdb
cohere_medium-20221108,0.809,0.957,,0.957,1000,imdb
cohere_small-20220720,0.809,0.393,,0.393,1000,imdb
cohere_xlarge-20220609,0.809,1.0,,1.0,1000,imdb
cohere_xlarge-20221108,0.809,1.0,,1.0,1000,imdb
microsoft_TNLGv2_530B,0.809,0.999,,0.999,1000,imdb
microsoft_TNLGv2_7B,0.809,0.987,,0.987,1000,imdb
openai_ada,0.809,0.811,,0.811,1000,imdb
openai_babbage,0.809,0.377,,0.377,1000,imdb
openai_curie,0.809,0.953,,0.953,1000,imdb
openai_davinci,0.809,0.99,,0.99,1000,imdb
openai_text-ada-001,0.809,0.75,,0.75,1000,imdb
openai_text-babbage-001,0.809,0.933,,0.933,1000,imdb
openai_text-curie-001,0.809,0.955,,0.955,1000,imdb
openai_text-davinci-002,0.809,0.987,,0.987,1000,imdb
openai_text-davinci-003,0.809,0.897,,0.897,1000,imdb
together_bloom,0.809,0.984,,0.984,1000,imdb
together_glm,0.809,0.993,,0.993,1000,imdb
together_gpt-j-6b,0.809,0.989,,0.989,1000,imdb
together_gpt-neox-20b,0.809,0.996,,0.996,1000,imdb
together_opt-175b,0.809,0.997,,0.997,1000,imdb
together_opt-66b,0.809,0.98,,0.98,1000,imdb
together_t0pp,0.809,0.01,,0.01,1000,imdb
together_t5-11b,0.809,0.031,,0.031,1000,imdb
together_ul2,0.809,0.047,,0.047,1000,imdb
together_yalm,0.809,0.75,,0.75,1000,imdb
AlephAlpha_luminous-base,0.809,0.985,,0.985,1000,imdb
AlephAlpha_luminous-extended,0.809,0.993,,0.993,1000,imdb
AlephAlpha_luminous-supreme,0.809,0.998,,0.998,1000,imdb
ai21_j1-grande,0.809,1.0,,1.0,1000,imdb
ai21_j1-grande-v2-beta,0.809,1.0,,1.0,1000,imdb
ai21_j1-jumbo,0.809,0.998,,0.998,1000,imdb
ai21_j1-large,0.809,0.995,,0.995,1000,imdb
anthropic_stanford-online-all-v4-s3,0.809,0.994,,0.994,1000,imdb
cohere_command-medium-beta,0.809,0.999,,0.999,1000,imdb
cohere_command-xlarge-beta,0.809,0.999,,0.999,1000,imdb
cohere_large-20220720,0.809,0.993,,0.993,1000,imdb
cohere_medium-20220720,0.809,0.958,,0.958,1000,imdb
cohere_medium-20221108,0.809,0.957,,0.957,1000,imdb
cohere_small-20220720,0.809,0.393,,0.393,1000,imdb
cohere_xlarge-20220609,0.809,1.0,,1.0,1000,imdb
cohere_xlarge-20221108,0.809,1.0,,1.0,1000,imdb
microsoft_TNLGv2_530B,0.809,0.999,,0.999,1000,imdb
microsoft_TNLGv2_7B,0.809,0.987,,0.987,1000,imdb
openai_ada,0.809,0.811,,0.811,1000,imdb
openai_babbage,0.809,0.377,,0.377,1000,imdb
openai_curie,0.809,0.953,,0.953,1000,imdb
openai_davinci,0.809,0.99,,0.99,1000,imdb
openai_text-ada-001,0.809,0.75,,0.75,1000,imdb
openai_text-babbage-001,0.809,0.933,,0.933,1000,imdb
openai_text-curie-001,0.809,0.955,,0.955,1000,imdb
openai_text-davinci-002,0.809,0.987,,0.987,1000,imdb
openai_text-davinci-003,0.809,0.897,,0.897,1000,imdb
together_bloom,0.809,0.984,,0.984,1000,imdb
together_glm,0.809,0.993,,0.993,1000,imdb
together_gpt-j-6b,0.809,0.989,,0.989,1000,imdb
together_gpt-neox-20b,0.809,0.996,,0.996,1000,imdb
together_opt-175b,0.809,0.997,,0.997,1000,imdb
together_opt-66b,0.809,0.98,,0.98,1000,imdb
together_t0pp,0.809,0.01,,0.01,1000,imdb
together_t5-11b,0.809,0.031,,0.031,1000,imdb
together_ul2,0.809,0.047,,0.047,1000,imdb
together_yalm,0.809,0.75,,0.75,1000,imdb
AlephAlpha_luminous-base,0.809,0.985,,0.985,1000,imdb
AlephAlpha_luminous-extended,0.809,0.993,,0.993,1000,imdb
AlephAlpha_luminous-supreme,0.809,0.998,,0.998,1000,imdb
ai21_j1-grande,0.809,1.0,,1.0,1000,imdb
ai21_j1-grande-v2-beta,0.809,1.0,,1.0,1000,imdb
ai21_j1-jumbo,0.809,0.998,,0.998,1000,imdb
ai21_j1-large,0.809,0.995,,0.995,1000,imdb
anthropic_stanford-online-all-v4-s3,0.809,0.994,,0.994,1000,imdb
cohere_command-medium-beta,0.809,0.999,,0.999,1000,imdb
cohere_command-xlarge-beta,0.809,0.999,,0.999,1000,imdb
cohere_large-20220720,0.809,0.993,,0.993,1000,imdb
cohere_medium-20220720,0.809,0.958,,0.958,1000,imdb
cohere_medium-20221108,0.809,0.957,,0.957,1000,imdb
cohere_small-20220720,0.809,0.393,,0.393,1000,imdb
cohere_xlarge-20220609,0.809,1.0,,1.0,1000,imdb
cohere_xlarge-20221108,0.809,1.0,,1.0,1000,imdb
microsoft_TNLGv2_530B,0.809,0.999,,0.999,1000,imdb
microsoft_TNLGv2_7B,0.809,0.987,,0.987,1000,imdb
openai_ada,0.809,0.811,,0.811,1000,imdb
openai_babbage,0.809,0.377,,0.377,1000,imdb
openai_curie,0.809,0.953,,0.953,1000,imdb
openai_davinci,0.809,0.99,,0.99,1000,imdb
openai_text-ada-001,0.809,0.75,,0.75,1000,imdb
openai_text-babbage-001,0.809,0.933,,0.933,1000,imdb
openai_text-curie-001,0.809,0.955,,0.955,1000,imdb
openai_text-davinci-002,0.809,0.987,,0.987,1000,imdb
openai_text-davinci-003,0.809,0.897,,0.897,1000,imdb
together_bloom,0.809,0.984,,0.984,1000,imdb
together_glm,0.809,0.993,,0.993,1000,imdb
together_gpt-j-6b,0.809,0.989,,0.989,1000,imdb
together_gpt-neox-20b,0.809,0.996,,0.996,1000,imdb
together_opt-175b,0.809,0.997,,0.997,1000,imdb
together_opt-66b,0.809,0.98,,0.98,1000,imdb
together_t0pp,0.809,0.01,,0.01,1000,imdb
together_t5-11b,0.809,0.031,,0.031,1000,imdb
together_ul2,0.809,0.047,,0.047,1000,imdb
together_yalm,0.809,0.75,,0.75,1000,imdb
