model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
AlephAlpha_luminous-base,1.023,0.467,,0.467,1000,raft
AlephAlpha_luminous-extended,1.023,0.542,,0.542,1000,raft
AlephAlpha_luminous-supreme,1.023,0.749,,0.749,1000,raft
ai21_j1-grande,1.023,0.759,,0.759,1000,raft
ai21_j1-grande-v2-beta,1.023,0.791,,0.791,1000,raft
ai21_j1-jumbo,1.023,0.794,,0.794,1000,raft
ai21_j1-large,1.023,0.586,,0.586,1000,raft
anthropic_stanford-online-all-v4-s3,1.023,0.792,,0.792,1000,raft
cohere_command-medium-beta,1.023,0.742,,0.742,1000,raft
cohere_command-xlarge-beta,1.023,0.797,,0.797,1000,raft
cohere_large-20220720,1.023,0.659,,0.659,1000,raft
cohere_medium-20220720,1.023,0.543,,0.543,1000,raft
cohere_medium-20221108,1.023,0.635,,0.635,1000,raft
cohere_small-20220720,1.023,0.488,,0.488,1000,raft
cohere_xlarge-20220609,1.023,0.708,,0.708,1000,raft
cohere_xlarge-20221108,1.023,0.676,,0.676,1000,raft
microsoft_TNLGv2_530B,1.023,0.776,,0.776,1000,raft
microsoft_TNLGv2_7B,1.023,0.524,,0.524,1000,raft
openai_ada,1.023,0.41,,0.41,1000,raft
openai_babbage,1.023,0.423,,0.423,1000,raft
openai_curie,1.023,0.485,,0.485,1000,raft
openai_davinci,1.023,0.732,,0.732,1000,raft
openai_text-ada-001,1.023,0.384,,0.384,1000,raft
openai_text-babbage-001,1.023,0.489,,0.489,1000,raft
openai_text-curie-001,1.023,0.489,,0.489,1000,raft
openai_text-davinci-002,1.023,0.832,,0.832,1000,raft
openai_text-davinci-003,1.023,0.874,,0.874,1000,raft
together_bloom,1.023,0.6,,0.6,1000,raft
together_glm,1.023,0.635,,0.635,1000,raft
together_gpt-j-6b,1.023,0.627,,0.627,1000,raft
together_gpt-neox-20b,1.023,0.515,,0.515,1000,raft
together_opt-175b,1.023,0.667,,0.667,1000,raft
together_opt-66b,1.023,0.565,,0.565,1000,raft
together_t0pp,1.023,0.128,,0.128,1000,raft
together_t5-11b,1.023,0.39,,0.39,1000,raft
together_ul2,1.023,0.392,,0.392,1000,raft
together_yalm,1.023,0.341,,0.341,1000,raft
AlephAlpha_luminous-base,1.023,0.467,,0.467,1000,raft
AlephAlpha_luminous-extended,1.023,0.542,,0.542,1000,raft
AlephAlpha_luminous-supreme,1.023,0.749,,0.749,1000,raft
ai21_j1-grande,1.023,0.759,,0.759,1000,raft
ai21_j1-grande-v2-beta,1.023,0.791,,0.791,1000,raft
ai21_j1-jumbo,1.023,0.794,,0.794,1000,raft
ai21_j1-large,1.023,0.586,,0.586,1000,raft
anthropic_stanford-online-all-v4-s3,1.023,0.792,,0.792,1000,raft
cohere_command-medium-beta,1.023,0.742,,0.742,1000,raft
cohere_command-xlarge-beta,1.023,0.797,,0.797,1000,raft
cohere_large-20220720,1.023,0.659,,0.659,1000,raft
cohere_medium-20220720,1.023,0.543,,0.543,1000,raft
cohere_medium-20221108,1.023,0.635,,0.635,1000,raft
cohere_small-20220720,1.023,0.488,,0.488,1000,raft
cohere_xlarge-20220609,1.023,0.708,,0.708,1000,raft
cohere_xlarge-20221108,1.023,0.676,,0.676,1000,raft
microsoft_TNLGv2_530B,1.023,0.776,,0.776,1000,raft
microsoft_TNLGv2_7B,1.023,0.524,,0.524,1000,raft
openai_ada,1.023,0.41,,0.41,1000,raft
openai_babbage,1.023,0.423,,0.423,1000,raft
openai_curie,1.023,0.485,,0.485,1000,raft
openai_davinci,1.023,0.732,,0.732,1000,raft
openai_text-ada-001,1.023,0.384,,0.384,1000,raft
openai_text-babbage-001,1.023,0.489,,0.489,1000,raft
openai_text-curie-001,1.023,0.489,,0.489,1000,raft
openai_text-davinci-002,1.023,0.832,,0.832,1000,raft
openai_text-davinci-003,1.023,0.874,,0.874,1000,raft
together_bloom,1.023,0.6,,0.6,1000,raft
together_glm,1.023,0.635,,0.635,1000,raft
together_gpt-j-6b,1.023,0.627,,0.627,1000,raft
together_gpt-neox-20b,1.023,0.515,,0.515,1000,raft
together_opt-175b,1.023,0.667,,0.667,1000,raft
together_opt-66b,1.023,0.565,,0.565,1000,raft
together_t0pp,1.023,0.128,,0.128,1000,raft
together_t5-11b,1.023,0.39,,0.39,1000,raft
together_ul2,1.023,0.392,,0.392,1000,raft
together_yalm,1.023,0.341,,0.341,1000,raft
AlephAlpha_luminous-base,1.023,0.467,,0.467,1000,raft
AlephAlpha_luminous-extended,1.023,0.542,,0.542,1000,raft
AlephAlpha_luminous-supreme,1.023,0.749,,0.749,1000,raft
ai21_j1-grande,1.023,0.759,,0.759,1000,raft
ai21_j1-grande-v2-beta,1.023,0.791,,0.791,1000,raft
ai21_j1-jumbo,1.023,0.794,,0.794,1000,raft
ai21_j1-large,1.023,0.586,,0.586,1000,raft
anthropic_stanford-online-all-v4-s3,1.023,0.792,,0.792,1000,raft
cohere_command-medium-beta,1.023,0.742,,0.742,1000,raft
cohere_command-xlarge-beta,1.023,0.797,,0.797,1000,raft
cohere_large-20220720,1.023,0.659,,0.659,1000,raft
cohere_medium-20220720,1.023,0.543,,0.543,1000,raft
cohere_medium-20221108,1.023,0.635,,0.635,1000,raft
cohere_small-20220720,1.023,0.488,,0.488,1000,raft
cohere_xlarge-20220609,1.023,0.708,,0.708,1000,raft
cohere_xlarge-20221108,1.023,0.676,,0.676,1000,raft
microsoft_TNLGv2_530B,1.023,0.776,,0.776,1000,raft
microsoft_TNLGv2_7B,1.023,0.524,,0.524,1000,raft
openai_ada,1.023,0.41,,0.41,1000,raft
openai_babbage,1.023,0.423,,0.423,1000,raft
openai_curie,1.023,0.485,,0.485,1000,raft
openai_davinci,1.023,0.732,,0.732,1000,raft
openai_text-ada-001,1.023,0.384,,0.384,1000,raft
openai_text-babbage-001,1.023,0.489,,0.489,1000,raft
openai_text-curie-001,1.023,0.489,,0.489,1000,raft
openai_text-davinci-002,1.023,0.832,,0.832,1000,raft
openai_text-davinci-003,1.023,0.874,,0.874,1000,raft
together_bloom,1.023,0.6,,0.6,1000,raft
together_glm,1.023,0.635,,0.635,1000,raft
together_gpt-j-6b,1.023,0.627,,0.627,1000,raft
together_gpt-neox-20b,1.023,0.515,,0.515,1000,raft
together_opt-175b,1.023,0.667,,0.667,1000,raft
together_opt-66b,1.023,0.565,,0.565,1000,raft
together_t0pp,1.023,0.128,,0.128,1000,raft
together_t5-11b,1.023,0.39,,0.39,1000,raft
together_ul2,1.023,0.392,,0.392,1000,raft
together_yalm,1.023,0.341,,0.341,1000,raft
AlephAlpha_luminous-base,1.023,0.467,,0.467,1000,raft
AlephAlpha_luminous-extended,1.023,0.542,,0.542,1000,raft
AlephAlpha_luminous-supreme,1.023,0.749,,0.749,1000,raft
ai21_j1-grande,1.023,0.759,,0.759,1000,raft
ai21_j1-grande-v2-beta,1.023,0.791,,0.791,1000,raft
ai21_j1-jumbo,1.023,0.794,,0.794,1000,raft
ai21_j1-large,1.023,0.586,,0.586,1000,raft
anthropic_stanford-online-all-v4-s3,1.023,0.792,,0.792,1000,raft
cohere_command-medium-beta,1.023,0.742,,0.742,1000,raft
cohere_command-xlarge-beta,1.023,0.797,,0.797,1000,raft
cohere_large-20220720,1.023,0.659,,0.659,1000,raft
cohere_medium-20220720,1.023,0.543,,0.543,1000,raft
cohere_medium-20221108,1.023,0.635,,0.635,1000,raft
cohere_small-20220720,1.023,0.488,,0.488,1000,raft
cohere_xlarge-20220609,1.023,0.708,,0.708,1000,raft
cohere_xlarge-20221108,1.023,0.676,,0.676,1000,raft
microsoft_TNLGv2_530B,1.023,0.776,,0.776,1000,raft
microsoft_TNLGv2_7B,1.023,0.524,,0.524,1000,raft
openai_ada,1.023,0.41,,0.41,1000,raft
openai_babbage,1.023,0.423,,0.423,1000,raft
openai_curie,1.023,0.485,,0.485,1000,raft
openai_davinci,1.023,0.732,,0.732,1000,raft
openai_text-ada-001,1.023,0.384,,0.384,1000,raft
openai_text-babbage-001,1.023,0.489,,0.489,1000,raft
openai_text-curie-001,1.023,0.489,,0.489,1000,raft
openai_text-davinci-002,1.023,0.832,,0.832,1000,raft
openai_text-davinci-003,1.023,0.874,,0.874,1000,raft
together_bloom,1.023,0.6,,0.6,1000,raft
together_glm,1.023,0.635,,0.635,1000,raft
together_gpt-j-6b,1.023,0.627,,0.627,1000,raft
together_gpt-neox-20b,1.023,0.515,,0.515,1000,raft
together_opt-175b,1.023,0.667,,0.667,1000,raft
together_opt-66b,1.023,0.565,,0.565,1000,raft
together_t0pp,1.023,0.128,,0.128,1000,raft
together_t5-11b,1.023,0.39,,0.39,1000,raft
together_ul2,1.023,0.392,,0.392,1000,raft
together_yalm,1.023,0.341,,0.341,1000,raft
AlephAlpha_luminous-base,1.023,0.467,,0.467,1000,raft
AlephAlpha_luminous-extended,1.023,0.542,,0.542,1000,raft
AlephAlpha_luminous-supreme,1.023,0.749,,0.749,1000,raft
ai21_j1-grande,1.023,0.759,,0.759,1000,raft
ai21_j1-grande-v2-beta,1.023,0.791,,0.791,1000,raft
ai21_j1-jumbo,1.023,0.794,,0.794,1000,raft
ai21_j1-large,1.023,0.586,,0.586,1000,raft
anthropic_stanford-online-all-v4-s3,1.023,0.792,,0.792,1000,raft
cohere_command-medium-beta,1.023,0.742,,0.742,1000,raft
cohere_command-xlarge-beta,1.023,0.797,,0.797,1000,raft
cohere_large-20220720,1.023,0.659,,0.659,1000,raft
cohere_medium-20220720,1.023,0.543,,0.543,1000,raft
cohere_medium-20221108,1.023,0.635,,0.635,1000,raft
cohere_small-20220720,1.023,0.488,,0.488,1000,raft
cohere_xlarge-20220609,1.023,0.708,,0.708,1000,raft
cohere_xlarge-20221108,1.023,0.676,,0.676,1000,raft
microsoft_TNLGv2_530B,1.023,0.776,,0.776,1000,raft
microsoft_TNLGv2_7B,1.023,0.524,,0.524,1000,raft
openai_ada,1.023,0.41,,0.41,1000,raft
openai_babbage,1.023,0.423,,0.423,1000,raft
openai_curie,1.023,0.485,,0.485,1000,raft
openai_davinci,1.023,0.732,,0.732,1000,raft
openai_text-ada-001,1.023,0.384,,0.384,1000,raft
openai_text-babbage-001,1.023,0.489,,0.489,1000,raft
openai_text-curie-001,1.023,0.489,,0.489,1000,raft
openai_text-davinci-002,1.023,0.832,,0.832,1000,raft
openai_text-davinci-003,1.023,0.874,,0.874,1000,raft
together_bloom,1.023,0.6,,0.6,1000,raft
together_glm,1.023,0.635,,0.635,1000,raft
together_gpt-j-6b,1.023,0.627,,0.627,1000,raft
together_gpt-neox-20b,1.023,0.515,,0.515,1000,raft
together_opt-175b,1.023,0.667,,0.667,1000,raft
together_opt-66b,1.023,0.565,,0.565,1000,raft
together_t0pp,1.023,0.128,,0.128,1000,raft
together_t5-11b,1.023,0.39,,0.39,1000,raft
together_ul2,1.023,0.392,,0.392,1000,raft
together_yalm,1.023,0.341,,0.341,1000,raft
AlephAlpha_luminous-base,1.023,0.467,,0.467,1000,raft
AlephAlpha_luminous-extended,1.023,0.542,,0.542,1000,raft
AlephAlpha_luminous-supreme,1.023,0.749,,0.749,1000,raft
ai21_j1-grande,1.023,0.759,,0.759,1000,raft
ai21_j1-grande-v2-beta,1.023,0.791,,0.791,1000,raft
ai21_j1-jumbo,1.023,0.794,,0.794,1000,raft
ai21_j1-large,1.023,0.586,,0.586,1000,raft
anthropic_stanford-online-all-v4-s3,1.023,0.792,,0.792,1000,raft
cohere_command-medium-beta,1.023,0.742,,0.742,1000,raft
cohere_command-xlarge-beta,1.023,0.797,,0.797,1000,raft
cohere_large-20220720,1.023,0.659,,0.659,1000,raft
cohere_medium-20220720,1.023,0.543,,0.543,1000,raft
cohere_medium-20221108,1.023,0.635,,0.635,1000,raft
cohere_small-20220720,1.023,0.488,,0.488,1000,raft
cohere_xlarge-20220609,1.023,0.708,,0.708,1000,raft
cohere_xlarge-20221108,1.023,0.676,,0.676,1000,raft
microsoft_TNLGv2_530B,1.023,0.776,,0.776,1000,raft
microsoft_TNLGv2_7B,1.023,0.524,,0.524,1000,raft
openai_ada,1.023,0.41,,0.41,1000,raft
openai_babbage,1.023,0.423,,0.423,1000,raft
openai_curie,1.023,0.485,,0.485,1000,raft
openai_davinci,1.023,0.732,,0.732,1000,raft
openai_text-ada-001,1.023,0.384,,0.384,1000,raft
openai_text-babbage-001,1.023,0.489,,0.489,1000,raft
openai_text-curie-001,1.023,0.489,,0.489,1000,raft
openai_text-davinci-002,1.023,0.832,,0.832,1000,raft
openai_text-davinci-003,1.023,0.874,,0.874,1000,raft
together_bloom,1.023,0.6,,0.6,1000,raft
together_glm,1.023,0.635,,0.635,1000,raft
together_gpt-j-6b,1.023,0.627,,0.627,1000,raft
together_gpt-neox-20b,1.023,0.515,,0.515,1000,raft
together_opt-175b,1.023,0.667,,0.667,1000,raft
together_opt-66b,1.023,0.565,,0.565,1000,raft
together_t0pp,1.023,0.128,,0.128,1000,raft
together_t5-11b,1.023,0.39,,0.39,1000,raft
together_ul2,1.023,0.392,,0.392,1000,raft
together_yalm,1.023,0.341,,0.341,1000,raft
AlephAlpha_luminous-base,1.023,0.467,,0.467,1000,raft
AlephAlpha_luminous-extended,1.023,0.542,,0.542,1000,raft
AlephAlpha_luminous-supreme,1.023,0.749,,0.749,1000,raft
ai21_j1-grande,1.023,0.759,,0.759,1000,raft
ai21_j1-grande-v2-beta,1.023,0.791,,0.791,1000,raft
ai21_j1-jumbo,1.023,0.794,,0.794,1000,raft
ai21_j1-large,1.023,0.586,,0.586,1000,raft
anthropic_stanford-online-all-v4-s3,1.023,0.792,,0.792,1000,raft
cohere_command-medium-beta,1.023,0.742,,0.742,1000,raft
cohere_command-xlarge-beta,1.023,0.797,,0.797,1000,raft
cohere_large-20220720,1.023,0.659,,0.659,1000,raft
cohere_medium-20220720,1.023,0.543,,0.543,1000,raft
cohere_medium-20221108,1.023,0.635,,0.635,1000,raft
cohere_small-20220720,1.023,0.488,,0.488,1000,raft
cohere_xlarge-20220609,1.023,0.708,,0.708,1000,raft
cohere_xlarge-20221108,1.023,0.676,,0.676,1000,raft
microsoft_TNLGv2_530B,1.023,0.776,,0.776,1000,raft
microsoft_TNLGv2_7B,1.023,0.524,,0.524,1000,raft
openai_ada,1.023,0.41,,0.41,1000,raft
openai_babbage,1.023,0.423,,0.423,1000,raft
openai_curie,1.023,0.485,,0.485,1000,raft
openai_davinci,1.023,0.732,,0.732,1000,raft
openai_text-ada-001,1.023,0.384,,0.384,1000,raft
openai_text-babbage-001,1.023,0.489,,0.489,1000,raft
openai_text-curie-001,1.023,0.489,,0.489,1000,raft
openai_text-davinci-002,1.023,0.832,,0.832,1000,raft
openai_text-davinci-003,1.023,0.874,,0.874,1000,raft
together_bloom,1.023,0.6,,0.6,1000,raft
together_glm,1.023,0.635,,0.635,1000,raft
together_gpt-j-6b,1.023,0.627,,0.627,1000,raft
together_gpt-neox-20b,1.023,0.515,,0.515,1000,raft
together_opt-175b,1.023,0.667,,0.667,1000,raft
together_opt-66b,1.023,0.565,,0.565,1000,raft
together_t0pp,1.023,0.128,,0.128,1000,raft
together_t5-11b,1.023,0.39,,0.39,1000,raft
together_ul2,1.023,0.392,,0.392,1000,raft
together_yalm,1.023,0.341,,0.341,1000,raft
AlephAlpha_luminous-base,1.023,0.467,,0.467,1000,raft
AlephAlpha_luminous-extended,1.023,0.542,,0.542,1000,raft
AlephAlpha_luminous-supreme,1.023,0.749,,0.749,1000,raft
ai21_j1-grande,1.023,0.759,,0.759,1000,raft
ai21_j1-grande-v2-beta,1.023,0.791,,0.791,1000,raft
ai21_j1-jumbo,1.023,0.794,,0.794,1000,raft
ai21_j1-large,1.023,0.586,,0.586,1000,raft
anthropic_stanford-online-all-v4-s3,1.023,0.792,,0.792,1000,raft
cohere_command-medium-beta,1.023,0.742,,0.742,1000,raft
cohere_command-xlarge-beta,1.023,0.797,,0.797,1000,raft
cohere_large-20220720,1.023,0.659,,0.659,1000,raft
cohere_medium-20220720,1.023,0.543,,0.543,1000,raft
cohere_medium-20221108,1.023,0.635,,0.635,1000,raft
cohere_small-20220720,1.023,0.488,,0.488,1000,raft
cohere_xlarge-20220609,1.023,0.708,,0.708,1000,raft
cohere_xlarge-20221108,1.023,0.676,,0.676,1000,raft
microsoft_TNLGv2_530B,1.023,0.776,,0.776,1000,raft
microsoft_TNLGv2_7B,1.023,0.524,,0.524,1000,raft
openai_ada,1.023,0.41,,0.41,1000,raft
openai_babbage,1.023,0.423,,0.423,1000,raft
openai_curie,1.023,0.485,,0.485,1000,raft
openai_davinci,1.023,0.732,,0.732,1000,raft
openai_text-ada-001,1.023,0.384,,0.384,1000,raft
openai_text-babbage-001,1.023,0.489,,0.489,1000,raft
openai_text-curie-001,1.023,0.489,,0.489,1000,raft
openai_text-davinci-002,1.023,0.832,,0.832,1000,raft
openai_text-davinci-003,1.023,0.874,,0.874,1000,raft
together_bloom,1.023,0.6,,0.6,1000,raft
together_glm,1.023,0.635,,0.635,1000,raft
together_gpt-j-6b,1.023,0.627,,0.627,1000,raft
together_gpt-neox-20b,1.023,0.515,,0.515,1000,raft
together_opt-175b,1.023,0.667,,0.667,1000,raft
together_opt-66b,1.023,0.565,,0.565,1000,raft
together_t0pp,1.023,0.128,,0.128,1000,raft
together_t5-11b,1.023,0.39,,0.39,1000,raft
together_ul2,1.023,0.392,,0.392,1000,raft
together_yalm,1.023,0.341,,0.341,1000,raft
